generation,individual,restriction_penalty,choice_penalty,accounting_penalty,fitness_value
0,0,0,323404,6520677.532876987,6844081.532876987
0,1,0,332940,6605374.888539893,6938314.888539893
0,2,0,298500,7110213.024494472,7408713.024494472
0,3,0,332270,6861649.016250907,7193919.016250907
0,4,0,329207,6301368.221273746,6630575.221273746
0,5,0,323602,10866920.792045724,11190522.792045724
0,6,0,316920,8960277.021946315,9277197.021946315
0,7,0,333152,7821164.571368609,8154316.571368609
0,8,0,306195,6415088.694293092,6721283.694293092
0,9,0,333152,7821164.571368609,8154316.571368609
0,10,0,322648,16815360.094624862,17138008.094624862
0,11,0,295964,6491352.790614933,6787316.790614933
0,12,0,331186,16797223.896386232,17128409.896386232
0,13,0,332270,6861649.016250907,7193919.016250907
0,14,0,503180,12474368.264573345,12977548.264573345
0,15,0,325225,14867708.654220296,15192933.654220296
0,16,0,325225,14867708.654220296,15192933.654220296
0,17,0,348245,2861962.102244168,3210207.102244168
0,18,0,326741,6003646.349584476,6330387.349584476
0,19,0,332080,3352565.141143552,3684645.141143552
0,20,100000000,502404,6648316.339880368,107150720.33988036
0,21,0,298575,12641077.686764704,12939652.686764704
0,22,0,300996,21569033.391317725,21870029.391317725
0,23,0,300996,21569033.391317725,21870029.391317725
0,24,0,334096,9534108.72873307,9868204.72873307
0,25,0,315094,12089844.292277133,12404938.292277133
0,26,0,315584,20021447.069692157,20337031.069692157
0,27,0,309866,3347157.0209879037,3657023.0209879037
0,28,0,308686,9310065.37222956,9618751.37222956
0,29,0,297214,18381899.172660775,18679113.172660775
0,30,0,328406,12666107.064143337,12994513.064143337
0,31,0,332080,3352565.141143552,3684645.141143552
0,32,100000000,540844,3067549.7020563106,103608393.7020563
0,33,0,329207,6301368.221273746,6630575.221273746
0,34,0,310639,6566410.9310024865,6877049.9310024865
0,35,0,326741,6003646.349584476,6330387.349584476
0,36,0,317813,2285586.2997787916,2603399.2997787916
0,37,0,290950,29945855.25749586,30236805.25749586
0,38,0,297214,18381899.172660775,18679113.172660775
0,39,0,323404,6520677.532876987,6844081.532876987
0,40,0,348245,2861962.102244168,3210207.102244168
0,41,0,512479,17636440.61698787,18148919.61698787
0,42,0,337356,2002283.3509049665,2339639.3509049667
0,43,0,332209,4234137.203068879,4566346.203068879
0,44,0,306195,6415088.694293092,6721283.694293092
0,45,0,315584,20021447.069692157,20337031.069692157
0,46,100000000,495149,8047179.549005244,108542328.54900524
0,47,0,306430,2654200.1004722966,2960630.1004722966
0,48,0,330699,10887322.106305936,11218021.106305936
0,49,0,298500,7110213.024494472,7408713.024494472
1,0,0,317813,2285586.2997787916,2603399.2997787916
1,1,0,306430,2654200.1004722966,2960630.1004722966
1,2,0,337356,2002283.3509049665,2339639.3509049667
1,3,0,337356,2002283.3509049665,2339639.3509049667
1,4,0,337356,2002283.3509049665,2339639.3509049667
1,5,0,306430,2654200.1004722966,2960630.1004722966
1,6,0,306430,2654200.1004722966,2960630.1004722966
1,7,0,348245,2861962.102244168,3210207.102244168
1,8,0,332080,3352565.141143552,3684645.141143552
1,9,0,317813,2285586.2997787916,2603399.2997787916
1,10,0,337356,2002283.3509049665,2339639.3509049667
1,11,0,563584,2764854.7560150274,3328438.7560150274
1,12,0,337356,2002283.3509049665,2339639.3509049667
1,13,0,337356,2002283.3509049665,2339639.3509049667
1,14,0,317813,2285586.2997787916,2603399.2997787916
1,15,0,348245,2861962.102244168,3210207.102244168
1,16,0,337356,2002283.3509049665,2339639.3509049667
1,17,0,306430,2654200.1004722966,2960630.1004722966
1,18,0,337356,2002283.3509049665,2339639.3509049667
1,19,0,337356,2002283.3509049665,2339639.3509049667
1,20,0,538518,1851735.0385123945,2390253.0385123948
1,21,0,337356,2002283.3509049665,2339639.3509049667
1,22,0,562718,1552950.7544971071,2115668.754497107
1,23,0,550274,3642104.145630821,4192378.145630821
1,24,0,332080,3352565.141143552,3684645.141143552
1,25,0,317813,2285586.2997787916,2603399.2997787916
1,26,0,337356,2002283.3509049665,2339639.3509049667
1,27,0,306430,2654200.1004722966,2960630.1004722966
1,28,0,337356,2002283.3509049665,2339639.3509049667
1,29,0,306430,2654200.1004722966,2960630.1004722966
1,30,0,337356,2002283.3509049665,2339639.3509049667
1,31,0,317813,2285586.2997787916,2603399.2997787916
1,32,0,317813,2285586.2997787916,2603399.2997787916
1,33,0,348245,2861962.102244168,3210207.102244168
