generation,individual,restriction_penalty,choice_penalty,accounting_penalty,fitness_value
5,14,0,322876,1405778.279673564,1728654.279673564
5,15,200000000,687937,13204552.12760762,213892489.1276076
5,16,100000000,694824,1013390.4085005479,101708214.40850055
5,17,0,322876,1405778.279673564,1728654.279673564
5,18,0,322876,1405778.279673564,1728654.279673564
5,19,0,322876,1405778.279673564,1728654.279673564
5,20,0,322876,1405778.279673564,1728654.279673564
5,21,0,322876,1405778.279673564,1728654.279673564
5,22,0,322876,1405778.279673564,1728654.279673564
5,23,0,322876,1405778.279673564,1728654.279673564
5,24,0,322876,1405778.279673564,1728654.279673564
5,25,0,322876,1405778.279673564,1728654.279673564
5,26,0,322876,1405778.279673564,1728654.279673564
6,0,0,322876,1405778.279673564,1728654.279673564
6,1,0,322876,1405778.279673564,1728654.279673564
6,2,100000000,752073,1540756.068099679,102292829.06809968
6,3,0,322876,1405778.279673564,1728654.279673564
6,4,0,333756,2324749.4776249034,2658505.4776249034
6,5,0,322876,1405778.279673564,1728654.279673564
6,6,0,322876,1405778.279673564,1728654.279673564
6,7,0,322876,1405778.279673564,1728654.279673564
6,8,0,322876,1405778.279673564,1728654.279673564
6,9,0,322876,1405778.279673564,1728654.279673564
6,10,0,322876,1405778.279673564,1728654.279673564
6,11,0,723367,2831770.638890441,3555137.638890441
6,12,0,322876,1405778.279673564,1728654.279673564
6,13,0,322876,1405778.279673564,1728654.279673564
6,14,0,322876,1405778.279673564,1728654.279673564
6,15,100000000,741508,589965.3643303277,101331473.36433032
6,16,0,322876,1405778.279673564,1728654.279673564
6,17,0,322876,1405778.279673564,1728654.279673564
6,18,0,322876,1405778.279673564,1728654.279673564
6,19,0,322876,1405778.279673564,1728654.279673564
6,20,0,322876,1405778.279673564,1728654.279673564
6,21,0,322876,1405778.279673564,1728654.279673564
6,22,0,322876,1405778.279673564,1728654.279673564
6,23,0,322876,1405778.279673564,1728654.279673564
6,24,0,322876,1405778.279673564,1728654.279673564
6,25,0,322876,1405778.279673564,1728654.279673564
6,26,0,322876,1405778.279673564,1728654.279673564
6,27,0,322876,1405778.279673564,1728654.279673564
7,0,0,322876,1405778.279673564,1728654.279673564
7,1,0,322876,1405778.279673564,1728654.279673564
7,2,0,378826,9603127.91004864,9981953.91004864
7,3,300000000,382458,4183489.4662062987,304565947.4662063
7,4,0,322876,1405778.279673564,1728654.279673564
7,5,0,322876,1405778.279673564,1728654.279673564
7,6,0,322876,1405778.279673564,1728654.279673564
7,7,0,322876,1405778.279673564,1728654.279673564
7,8,0,322876,1405778.279673564,1728654.279673564
7,9,0,322876,1405778.279673564,1728654.279673564
7,10,100000000,395043,3069639.385184778,103464682.38518478
7,11,200000000,382094,1790237.7037766683,202172331.70377666
7,12,0,322876,1405778.279673564,1728654.279673564
7,13,0,322876,1405778.279673564,1728654.279673564
7,14,0,322876,1405778.279673564,1728654.279673564
7,15,0,322876,1405778.279673564,1728654.279673564
7,16,0,322876,1405778.279673564,1728654.279673564
7,17,0,322876,1405778.279673564,1728654.279673564
8,0,0,322876,1405778.279673564,1728654.279673564
8,1,0,322876,1405778.279673564,1728654.279673564
8,2,0,322876,1405778.279673564,1728654.279673564
8,3,0,322876,1405778.279673564,1728654.279673564
8,4,0,322876,1405778.279673564,1728654.279673564
8,5,0,322876,1405778.279673564,1728654.279673564
8,6,0,322876,1405778.279673564,1728654.279673564
8,7,0,322876,1405778.279673564,1728654.279673564
8,8,0,322876,1405778.279673564,1728654.279673564
8,9,0,322876,1405778.279673564,1728654.279673564
8,10,0,322876,1405778.279673564,1728654.279673564
8,11,0,322876,1405778.279673564,1728654.279673564
8,12,200000000,380233,6409594.4812176665,206789827.48121765
8,13,100000000,369943,3424317.4100204906,103794260.41002049
8,14,0,322876,1405778.279673564,1728654.279673564
8,15,0,322876,1405778.279673564,1728654.279673564
8,16,0,322876,1405778.279673564,1728654.279673564
8,17,0,322876,1405778.279673564,1728654.279673564
8,18,200000000,382533,2936171.5530437157,203318704.55304372
8,19,200000000,391603,6513732.78863844,206905335.78863844
8,20,0,322876,1405778.279673564,1728654.279673564
8,21,0,322876,1405778.279673564,1728654.279673564
8,22,0,322876,1405778.279673564,1728654.279673564
8,23,0,322876,1405778.279673564,1728654.279673564
8,24,0,322876,1405778.279673564,1728654.279673564
8,25,0,322876,1405778.279673564,1728654.279673564
8,26,0,322876,1405778.279673564,1728654.279673564
8,27,0,322876,1405778.279673564,1728654.279673564
8,28,0,322876,1405778.279673564,1728654.279673564
8,29,0,322876,1405778.279673564,1728654.279673564
8,30,0,322876,1405778.279673564,1728654.279673564
8,31,0,322876,1405778.279673564,1728654.279673564
9,0,0,322876,1405778.279673564,1728654.279673564
9,1,0,322876,1405778.279673564,1728654.279673564
9,2,100000000,381738,4589957.327597882,104971695.32759789
9,3,0,322876,1405778.279673564,1728654.279673564
9,4,0,322876,1405778.279673564,1728654.279673564
9,5,0,322876,1405778.279673564,1728654.279673564
9,6,0,322876,1405778.279673564,1728654.279673564
9,7,400000000,384766,20435279.327465333,420820045.32746536
9,8,0,322876,1405778.279673564,1728654.279673564
9,9,0,322876,1405778.279673564,1728654.279673564
9,10,0,322876,1405778.279673564,1728654.279673564
9,11,200000000,396592,5567761.527727635,205964353.52772763
9,12,0,322876,1405778.279673564,1728654.279673564
9,13,0,322876,1405778.279673564,1728654.279673564
9,14,200000000,395426,3739122.9940573173,204134548.99405733
9,15,200000000,388229,7707525.214660324,208095754.21466032
9,16,0,322876,1405778.279673564,1728654.279673564
9,17,0,322876,1405778.279673564,1728654.279673564
9,18,0,322876,1405778.279673564,1728654.279673564
9,19,0,322876,1405778.279673564,1728654.279673564
9,20,0,322876,1405778.279673564,1728654.279673564
9,21,0,322876,1405778.279673564,1728654.279673564
9,22,0,322876,1405778.279673564,1728654.279673564
9,23,200000000,382574,1315733.7399817547,201698307.73998174
9,24,100000000,394417,10386665.943061288,110781082.94306129
9,25,0,322876,1405778.279673564,1728654.279673564
9,26,0,322876,1405778.279673564,1728654.279673564
9,27,0,322876,1405778.279673564,1728654.279673564
9,28,200000000,390007,529343.5573857591,200919350.55738577
9,29,0,322876,1405778.279673564,1728654.279673564
9,30,0,322876,1405778.279673564,1728654.279673564
9,31,0,322876,1405778.279673564,1728654.279673564
9,32,0,322876,1405778.279673564,1728654.279673564
