generation,individual,restriction_penalty,choice_penalty,accounting_penalty,fitness_value
0,0,100000000,517689,2777776.423287915,103295465.42328791
0,1,0,300441,15796780.037378654,16097221.037378654
0,2,0,559141,28420639.555253055,28979780.555253055
0,3,0,491136,3835344.339891501,4326480.339891501
0,4,0,462531,16819117.080575682,17281648.080575682
0,5,0,303819,16145659.93091974,16449478.93091974
0,6,200000000,495891,21135384.258206032,221631275.25820604
0,7,0,311442,17719903.623639766,18031345.623639766
0,8,0,333754,1053432.2488347455,1387186.2488347455
0,9,0,282941,18127451.76318968,18410392.76318968
0,10,100000000,541453,17510408.42597164,118051861.42597164
0,11,0,524993,39085239.932341665,39610232.932341665
0,12,0,337017,13694824.183153536,14031841.183153536
0,13,0,327097,10104786.093164979,10431883.093164979
0,14,0,297891,13193082.061062254,13490973.061062254
0,15,0,456656,7220285.845696659,7676941.845696659
0,16,0,329406,1209837.9247354753,1539243.9247354753
0,17,0,578898,21040583.96367208,21619481.96367208
0,18,0,320872,4889351.64414134,5210223.64414134
0,19,0,506324,5734149.133281492,6240473.133281492
0,20,100000000,534521,4344692.1323272595,104879213.13232726
0,21,0,483784,22549764.619392708,23033548.619392708
0,22,0,325411,10598227.279052986,10923638.279052986
0,23,0,312786,7350728.715591715,7663514.715591715
0,24,0,326281,10393678.293426443,10719959.293426443
0,25,0,278428,20098192.661123186,20376620.661123186
0,26,0,318913,11918265.526725406,12237178.526725406
0,27,0,315261,11369978.63474878,11685239.63474878
0,28,100000000,550969,12249685.507103294,112800654.5071033
0,29,0,329719,15803717.349421106,16133436.349421106
0,30,0,325508,5500381.912291695,5825889.912291695
0,31,0,476608,12841484.134392578,13318092.134392578
0,32,200000000,532994,20920301.878047034,221453295.87804705
0,33,0,333479,3455324.585281258,3788803.585281258
0,34,0,543647,2788580.0479967254,3332227.0479967254
0,35,0,282941,18127451.76318968,18410392.76318968
0,36,0,325411,10598227.279052986,10923638.279052986
0,37,0,287294,21917180.645382013,22204474.645382013
0,38,100000000,576208,15209936.801060224,115786144.80106023
0,39,0,297891,13193082.061062254,13490973.061062254
0,40,0,496522,46062031.19821813,46558553.19821813
0,41,200000000,542792,12659477.885015352,213202269.88501534
0,42,100000000,489711,6730996.713187679,107220707.71318768
0,43,0,312786,7350728.715591715,7663514.715591715
0,44,0,315742,15429335.308992036,15745077.308992036
0,45,0,304295,17718103.380195495,18022398.380195495
0,46,0,297891,13193082.061062254,13490973.061062254
0,47,0,531431,20158045.405884568,20689476.405884568
0,48,0,507453,5500010.957937201,6007463.957937201
0,49,0,517743,17511096.41968332,18028839.41968332
1,0,0,515651,12809106.112779357,13324757.112779357
1,1,0,517240,1437312.7554482992,1954552.7554482992
1,2,200000000,560145,8556066.101741195,209116211.1017412
1,3,200000000,514002,5605249.341013649,206119251.34101364
1,4,200000000,477214,15120339.61289939,215597553.6128994
1,5,0,530539,16561366.747778978,17091905.74777898
1,6,0,653426,9288639.543199284,9942065.543199284
1,7,0,740531,23315928.820593905,24056459.820593905
1,8,0,536112,9368254.034702426,9904366.034702426
1,9,0,511187,4838497.621261292,5349684.621261292
1,10,100000000,686766,2870419.0033111777,103557185.00331117
1,11,100000000,535242,16530757.009709101,117065999.0097091
1,12,0,539156,8085270.1077416,8624426.1077416
1,13,100000000,515170,16638879.828712264,117154049.82871227
1,14,200000000,525627,23737264.66311842,224262891.66311842
1,15,0,520829,15390298.936363285,15911127.936363285
1,16,100000000,512691,19456042.7493014,119968733.7493014
1,17,300000000,526997,20493855.609518077,321020852.60951805
1,18,200000000,774548,6436080.78446655,207210628.78446656
1,19,0,539111,7881615.864757287,8420726.864757288
1,20,200000000,663096,6183825.599887152,206846921.59988716
1,21,0,754432,67071503.555765614,67825935.55576561
1,22,100000000,701545,20185403.31326561,120886948.3132656
1,23,0,673923,9052606.668312216,9726529.668312216
1,24,100000000,691159,18704364.00877541,119395523.00877541
1,25,0,561541,967494.5266069771,1529035.526606977
1,26,0,495561,9416243.867745906,9911804.867745906
2,0,0,521355,1565421.3829266382,2086776.3829266382
2,1,200000000,734477,13846962.784286812,214581439.7842868
2,2,0,722468,2051080.9291550633,2773548.9291550633
2,3,100000000,567348,23565155.06748257,124132503.06748256
2,4,300000000,757150,8872520.65743162,309629670.6574316
2,5,200000000,764731,9700798.184045082,210465529.18404508
2,6,100000000,760056,10791326.403014459,111551382.40301445
2,7,0,766546,6244554.509870519,7011100.509870519
2,8,0,886407,3743728.7292085723,4630135.729208572
2,9,0,692625,5745166.986116809,6437791.986116809
2,10,100000000,739669,7584177.601515597,108323846.60151559
2,11,100000000,843003,7679209.469536618,108522212.46953662
2,12,200000000,519587,28020805.061561923,228540392.0615619
2,13,0,714108,1639391.4855485233,2353499.4855485233
2,14,0,499297,1663490.7229966063,2162787.7229966065
2,15,200000000,485958,10670555.206641078,211156513.20664108
2,16,0,863926,18422710.195928697,19286636.195928697
2,17,0,536112,9368254.034702426,9904366.034702426
2,18,0,694308,2747215.3285868624,3441523.3285868624
2,19,0,881686,8988352.114695814,9870038.114695814
2,20,100000000,556198,43798039.87562785,144354237.87562785
2,21,200000000,714815,26119928.327911466,226834743.32791147
2,22,100000000,826279,6607572.662910068,107433851.66291007
2,23,200000000,723477,33550590.975963555,234274067.97596356
2,24,200000000,501960,74568683.54852907,275070643.5485291
2,25,100000000,753121,9684233.41877513,110437354.41877513
3,0,0,865472,1029390.0888185877,1894862.0888185878
3,1,100000000,738577,7143139.351323886,107881716.35132389
3,2,100000000,525074,2303773.6196871256,102828847.61968713
3,3,0,890632,8822585.47130469,9713217.47130469
3,4,100000000,1057163,11209836.501336925,112266999.50133693
3,5,0,753909,669869.1235696503,1423778.1235696503
3,6,0,848892,2577059.513152552,3425951.513152552
3,7,200000000,877500,5561294.511651285,206438794.51165128
3,8,0,997797,5222450.148232066,6220247.148232066
3,9,0,530509,1026432.3114463593,1556941.3114463594
3,10,200000000,531621,56172940.05599223,256704561.05599225
3,11,0,735903,1875185.8969210559,2611088.896921056
3,12,200000000,948873,1800300.483834098,202749173.4838341
3,13,200000000,527995,5311944.146837419,205839939.1468374
3,14,0,941854,5096394.89807541,6038248.89807541
3,15,0,506710,1984149.1305520055,2490859.1305520055
3,16,0,492456,1325277.9561792957,1817733.9561792957
3,17,100000000,706316,4845488.313601687,105551804.31360169
3,18,0,514603,911838.5407865653,1426441.5407865653
3,19,0,325508,5500381.912291695,5825889.912291695
3,20,0,521355,1565421.3829266382,2086776.3829266382
3,21,0,999050,13862871.2671855,14861921.2671855
3,22,0,968637,7794252.390202259,8762889.390202258
3,23,200000000,1065379,2721847.8124172376,203787226.81241724
