generation,individual,restriction_penalty,choice_penalty,accounting_penalty,fitness_value
0,0,0,419173,8659858.5935092,9079031.5935092
0,1,0,299156,13344821.833702873,13643977.833702873
0,2,0,287802,9241440.249937799,9529242.249937799
0,3,0,405618,8633345.783949148,9038963.783949148
0,4,0,281135,31875403.633781657,32156538.633781657
0,5,0,310399,12580982.672267644,12891381.672267644
0,6,0,326909,11052953.458886199,11379862.458886199
0,7,0,324170,13847660.228744043,14171830.228744043
0,8,0,311799,8220069.360811772,8531868.360811772
0,9,0,317749,9063317.765023012,9381066.765023012
0,10,100000000,451762,2039353.3337471453,102491115.33374715
0,11,0,281135,31875403.633781657,32156538.633781657
0,12,0,322942,4469361.556361028,4792303.556361028
0,13,0,307450,13286866.241433922,13594316.241433922
0,14,0,331174,5015566.6375972815,5346740.6375972815
0,15,100000000,394561,11153337.427824141,111547898.42782414
0,16,0,317749,9063317.765023012,9381066.765023012
0,17,0,334791,7113174.744412914,7447965.744412914
0,18,200000000,437197,7093184.533500157,207530381.53350016
0,19,0,322942,4469361.556361028,4792303.556361028
0,20,0,416600,8593317.196792845,9009917.196792845
0,21,0,308240,8173493.3989043785,8481733.39890438
0,22,0,324170,13847660.228744043,14171830.228744043
0,23,0,305638,9098162.638941457,9403800.638941457
0,24,0,335335,2882462.001562222,3217797.001562222
0,25,0,292005,57208057.094436474,57500062.094436474
0,26,0,414796,9708555.528257959,10123351.528257959
0,27,0,401365,3696857.533445408,4098222.533445408
0,28,0,299265,7271742.539219402,7571007.539219402
0,29,0,379354,7182331.943891825,7561685.943891825
0,30,0,324170,13847660.228744043,14171830.228744043
0,31,0,332868,3378886.949966106,3711754.949966106
0,32,0,311799,8220069.360811772,8531868.360811772
0,33,0,312560,4440413.433945255,4752973.433945255
0,34,200000000,418460,16017206.790002238,216435666.79000223
0,35,100000000,287521,14369020.538506083,114656541.53850609
0,36,0,335335,2882462.001562222,3217797.001562222
0,37,0,305544,9254359.726303134,9559903.726303134
0,38,0,324170,13847660.228744043,14171830.228744043
0,39,0,387289,15822540.936115075,16209829.936115075
0,40,0,305638,9098162.638941457,9403800.638941457
0,41,0,322505,6830378.625449836,7152883.625449836
0,42,0,318624,24142954.02109569,24461578.02109569
0,43,0,317693,8010434.068851211,8328127.068851211
0,44,0,389002,26873107.011383817,27262109.011383817
0,45,0,322505,6830378.625449836,7152883.625449836
0,46,0,335335,2882462.001562222,3217797.001562222
0,47,0,400264,31731646.599246103,32131910.599246103
0,48,0,401964,12346094.92362984,12748058.92362984
0,49,0,412358,20376083.700057432,20788441.700057432
1,0,0,511834,4435944.85768412,4947778.85768412
1,1,0,308240,8173493.3989043785,8481733.39890438
1,2,0,324170,13847660.228744043,14171830.228744043
1,3,0,335335,2882462.001562222,3217797.001562222
1,4,0,322942,4469361.556361028,4792303.556361028
1,5,0,408917,2718088.511869508,3127005.511869508
1,6,0,414762,3964062.5975062703,4378824.59750627
1,7,0,334791,7113174.744412914,7447965.744412914
1,8,0,335335,2882462.001562222,3217797.001562222
1,9,0,379354,7182331.943891825,7561685.943891825
1,10,0,322942,4469361.556361028,4792303.556361028
1,11,0,322505,6830378.625449836,7152883.625449836
1,12,0,305544,9254359.726303134,9559903.726303134
1,13,0,312560,4440413.433945255,4752973.433945255
1,14,0,317749,9063317.765023012,9381066.765023012
1,15,100000000,432918,5053264.476106138,105486182.47610614
1,16,0,332868,3378886.949966106,3711754.949966106
