generation,fitness_value
0,864589.1489350582
1,864589.1489350582
2,864589.1489350582
3,864589.1489350582
4,864589.1489350582
5,864589.1489350582
6,864589.1489350582
7,864589.1489350582
8,864589.1489350582
9,864589.1489350582
10,864589.1489350582
11,864589.1489350582
12,864589.1489350582
13,864589.1489350582
14,864589.1489350582
