generation,individual,restriction_penalty,choice_penalty,accounting_penalty,fitness_value
0,0,0,331154,533435.1489350582,864589.1489350582
0,1,0,330716,20389993.606743045,20720709.606743045
0,2,100000000,623294,1295556.585156634,101918850.58515663
0,3,0,315879,6703563.439229908,7019442.439229908
0,4,0,332507,2906085.4132948876,3238592.4132948876
0,5,0,312245,6775871.675259297,7088116.675259297
0,6,0,600082,27245501.532232963,27845583.532232963
0,7,0,296668,16823262.399036687,17119930.399036687
0,8,0,281538,7339916.74693512,7621454.74693512
0,9,0,312245,6775871.675259297,7088116.675259297
0,10,0,312128,4993882.9304901045,5306010.9304901045
0,11,0,311135,9887937.094537703,10199072.094537703
0,12,0,329886,16415792.707696222,16745678.707696222
0,13,0,285863,40447529.292716175,40733392.292716175
0,14,0,297304,12594067.95612661,12891371.95612661
0,15,0,315127,11995935.737694642,12311062.737694642
0,16,200000000,656517,2916536.2353258436,203573053.23532584
0,17,0,332507,2906085.4132948876,3238592.4132948876
0,18,0,318266,4365756.178872498,4684022.178872498
0,19,100000000,636546,14844640.852276798,115481186.8522768
0,20,0,639095,20220832.366489697,20859927.366489697
0,21,0,306204,15529078.200610742,15835282.200610742
0,22,0,342186,10495511.200249694,10837697.200249694
0,23,0,330507,12763627.285265418,13094134.285265418
0,24,0,327159,3767011.394529804,4094170.394529804
0,25,0,300712,4904207.02419968,5204919.02419968
0,26,0,309726,9343461.842669807,9653187.842669807
0,27,0,300819,13315840.665265905,13616659.665265905
0,28,0,309629,3026769.7347569577,3336398.7347569577
0,29,0,310256,7677724.990108797,7987980.990108797
0,30,0,330716,20389993.606743045,20720709.606743045
0,31,0,297351,12760106.302040478,13057457.302040478
0,32,0,338054,1558169.904639767,1896223.904639767
0,33,0,305810,5570116.0049359305,5875926.0049359305
0,34,0,305767,13780078.936798371,14085845.936798371
0,35,0,307972,8444452.219765414,8752424.219765414
0,36,0,326280,4292650.234747774,4618930.234747774
0,37,0,311135,9887937.094537703,10199072.094537703
0,38,0,332507,2906085.4132948876,3238592.4132948876
0,39,0,320261,11936088.742663447,12256349.742663447
0,40,0,332507,2906085.4132948876,3238592.4132948876
0,41,0,313980,7899391.147597049,8213371.147597049
0,42,0,338054,1558169.904639767,1896223.904639767
0,43,0,642538,20334692.914159853,20977230.914159853
0,44,0,287876,12795505.565409169,13083381.565409169
0,45,0,311135,9887937.094537703,10199072.094537703
0,46,0,297201,8846800.26333483,9144001.26333483
0,47,0,338054,1558169.904639767,1896223.904639767
0,48,0,305767,13780078.936798371,14085845.936798371
0,49,0,306830,18043079.085107,18349909.085107
0,50,0,318494,28201044.695236806,28519538.695236806
0,51,0,335794,13577939.50938708,13913733.50938708
0,52,0,318494,28201044.695236806,28519538.695236806
0,53,0,344569,2187466.4045636496,2532035.4045636496
0,54,0,319113,12780541.329786018,13099654.329786018
0,55,0,305810,5570116.0049359305,5875926.0049359305
0,56,0,306204,15529078.200610742,15835282.200610742
0,57,0,319113,12780541.329786018,13099654.329786018
0,58,0,306716,4621237.322176404,4927953.322176404
0,59,0,306716,4621237.322176404,4927953.322176404
0,60,0,331154,533435.1489350582,864589.1489350582
0,61,100000000,617347,6983477.608479156,107600824.60847916
0,62,0,295920,8031445.614399104,8327365.614399104
0,63,0,297351,12760106.302040478,13057457.302040478
0,64,0,290174,5102458.730510519,5392632.730510519
0,65,0,305810,5570116.0049359305,5875926.0049359305
0,66,0,295410,10577296.434169816,10872706.434169816
0,67,100000000,633503,4474579.620306716,105108082.62030672
0,68,0,300309,24280770.920124087,24581079.920124087
0,69,0,293151,20183042.81098805,20476193.81098805
0,70,0,319372,5786925.910896501,6106297.910896501
0,71,0,314786,5803946.085454474,6118732.085454474
0,72,0,281538,7339916.74693512,7621454.74693512
0,73,0,308272,13458531.529800627,13766803.529800627
0,74,0,285863,40447529.292716175,40733392.292716175
0,75,0,331154,533435.1489350582,864589.1489350582
0,76,0,283849,27775361.39946319,28059210.39946319
0,77,100000000,612097,16823139.614043925,117435236.61404392
0,78,0,315127,11995935.737694642,12311062.737694642
0,79,0,342186,10495511.200249694,10837697.200249694
1,0,0,330507,12763627.285265418,13094134.285265418
1,1,0,338054,1558169.904639767,1896223.904639767
1,2,0,305767,13780078.936798371,14085845.936798371
1,3,100000000,596885,14958191.080787724,115555076.08078772
1,4,0,620225,9513831.76573966,10134056.76573966
1,5,0,281538,7339916.74693512,7621454.74693512
1,6,0,281538,7339916.74693512,7621454.74693512
1,7,0,314786,5803946.085454474,6118732.085454474
1,8,0,331154,533435.1489350582,864589.1489350582
1,9,0,305810,5570116.0049359305,5875926.0049359305
1,10,0,306830,18043079.085107,18349909.085107
1,11,0,319372,5786925.910896501,6106297.910896501
1,12,0,688694,2261235.4658968505,2949929.4658968505
1,13,0,305810,5570116.0049359305,5875926.0049359305
1,14,0,281538,7339916.74693512,7621454.74693512
1,15,0,314786,5803946.085454474,6118732.085454474
1,16,0,311135,9887937.094537703,10199072.094537703
1,17,0,319113,12780541.329786018,13099654.329786018
1,18,0,332507,2906085.4132948876,3238592.4132948876
1,19,0,309726,9343461.842669807,9653187.842669807
1,20,0,639095,20220832.366489697,20859927.366489697
1,21,0,305810,5570116.0049359305,5875926.0049359305
1,22,0,309629,3026769.7347569577,3336398.7347569577
1,23,0,338054,1558169.904639767,1896223.904639767
1,24,0,331154,533435.1489350582,864589.1489350582
1,25,0,315127,11995935.737694642,12311062.737694642
1,26,0,312245,6775871.675259297,7088116.675259297
1,27,0,312245,6775871.675259297,7088116.675259297
1,28,0,306716,4621237.322176404,4927953.322176404
1,29,0,305810,5570116.0049359305,5875926.0049359305
1,30,0,330507,12763627.285265418,13094134.285265418
1,31,0,305810,5570116.0049359305,5875926.0049359305
1,32,0,306204,15529078.200610742,15835282.200610742
1,33,0,297304,12594067.95612661,12891371.95612661
1,34,0,338054,1558169.904639767,1896223.904639767
1,35,0,331154,533435.1489350582,864589.1489350582
1,36,0,622242,18799017.392977335,19421259.392977335
1,37,0,315879,6703563.439229908,7019442.439229908
