generation,fitness_value
0,972384.7778867666
1,972384.7778867666
2,972384.7778867666
3,972384.7778867666
4,972384.7778867666
5,972384.7778867666
6,972384.7778867666
7,972384.7778867666
8,972384.7778867666
9,972384.7778867666
10,972384.7778867666
11,972384.7778867666
12,972384.7778867666
13,972384.7778867666
14,972384.7778867666
15,972384.7778867666
16,972384.7778867666
17,972384.7778867666
18,972384.7778867666
19,972384.7778867666
