generation,individual,restriction_penalty,choice_penalty,accounting_penalty,fitness_value
0,0,0,304977,12383326.991907327,12688303.991907327
0,1,0,764285,16222988.57105623,16987273.57105623
0,2,100000000,857928,21211023.459111672,122068951.45911168
0,3,0,923969,68351803.41149245,69275772.41149245
0,4,100000000,840020,6845740.442254318,107685760.44225432
0,5,100000000,849078,6269334.9649957875,107118412.96499579
0,6,200000000,831373,3729398.0131955426,204560771.01319554
0,7,200000000,790915,97593728.55894205,298384643.5589421
0,8,0,301113,27570493.47762952,27871606.47762952
0,9,0,346433,4669557.937119063,5015990.937119063
0,10,0,329359,6536003.510317509,6865362.510317509
0,11,0,303685,11752404.363445982,12056089.363445982
0,12,0,329964,6296245.308111878,6626209.308111878
0,13,100000000,818269,41269666.75607392,142087935.75607392
0,14,0,304977,12383326.991907327,12688303.991907327
0,15,0,822615,8473401.918463087,9296016.918463087
0,16,0,308281,14992201.071230445,15300482.071230445
0,17,0,303685,11752404.363445982,12056089.363445982
0,18,0,348344,2921353.4956204626,3269697.4956204626
0,19,0,326791,4523023.213180725,4849814.213180725
0,20,0,303543,10729457.5214434,11033000.5214434
0,21,0,346433,4669557.937119063,5015990.937119063
0,22,0,870914,8793445.314567987,9664359.314567987
0,23,0,311410,13041319.950026752,13352729.950026752
0,24,0,812393,14262721.237644868,15075114.237644868
0,25,0,327116,1489059.544214142,1816175.544214142
0,26,0,326791,4523023.213180725,4849814.213180725
0,27,0,339242,4953901.12703099,5293143.12703099
0,28,100000000,828637,6075347.8747174125,106903984.87471741
0,29,0,326791,4523023.213180725,4849814.213180725
0,30,0,881217,8084511.589433149,8965728.589433149
0,31,0,284920,3819844.1924978597,4104764.1924978597
0,32,0,305115,22767196.378377482,23072311.378377482
0,33,0,311410,13041319.950026752,13352729.950026752
0,34,200000000,860776,1714826.8711251605,202575602.87112516
0,35,0,328433,12871630.892937405,13200063.892937405
0,36,0,315603,9483327.435705509,9798930.435705509
0,37,0,296608,23544898.512922525,23841506.512922525
0,38,0,346025,2588863.6831231075,2934888.6831231075
0,39,0,328433,12871630.892937405,13200063.892937405
0,40,0,328433,12871630.892937405,13200063.892937405
0,41,0,342406,5946138.80040025,6288544.80040025
0,42,100000000,862338,785428.0012220165,101647766.00122201
0,43,0,314280,17848512.99796643,18162792.99796643
0,44,0,860082,8710855.807278417,9570937.807278417
0,45,0,303647,13965532.433575789,14269179.433575789
0,46,0,339242,4953901.12703099,5293143.12703099
0,47,100000000,777877,564662.6800620592,101342539.68006206
0,48,0,328665,643719.7778867666,972384.7778867666
0,49,0,307491,11753523.737823818,12061014.737823818
0,50,100000000,841947,12857426.779388163,113699373.77938816
0,51,0,346433,4669557.937119063,5015990.937119063
0,52,0,342406,5946138.80040025,6288544.80040025
0,53,0,289552,23929819.96256795,24219371.96256795
0,54,0,918319,10429622.969195489,11347941.969195489
0,55,100000000,886894,32299928.947983276,133186822.94798328
0,56,100000000,861282,1087213.5322177266,101948495.53221773
0,57,0,308364,7390973.0553723145,7699337.0553723145
0,58,0,307553,7539236.895328146,7846789.895328146
0,59,0,776929,11445431.04860849,12222360.04860849
0,60,0,785978,8591048.190425405,9377026.190425405
0,61,0,296608,23544898.512922525,23841506.512922525
0,62,0,818955,2898679.901248092,3717634.901248092
0,63,0,301113,27570493.47762952,27871606.47762952
0,64,0,284920,3819844.1924978597,4104764.1924978597
0,65,0,306980,12013818.24960301,12320798.24960301
0,66,0,303685,11752404.363445982,12056089.363445982
0,67,0,284920,3819844.1924978597,4104764.1924978597
0,68,0,326791,4523023.213180725,4849814.213180725
0,69,100000000,826701,13025381.709837621,113852082.70983762
0,70,0,304977,12383326.991907327,12688303.991907327
0,71,0,301113,27570493.47762952,27871606.47762952
0,72,0,320239,10266409.472123472,10586648.472123472
0,73,0,328665,643719.7778867666,972384.7778867666
0,74,0,830231,5023968.926631749,5854199.926631749
0,75,0,332418,6847940.735170675,7180358.735170675
0,76,0,330438,10088266.34219833,10418704.34219833
0,77,0,330404,4350144.145882348,4680548.145882348
0,78,0,322048,10149359.548695037,10471407.548695037
0,79,0,329067,5773659.925974908,6102726.925974908
0,80,0,325239,10509261.78447022,10834500.78447022
0,81,0,319010,16603483.974821746,16922493.974821746
0,82,0,328433,12871630.892937405,13200063.892937405
0,83,0,848620,7802787.679427906,8651407.679427907
0,84,0,334043,8063709.0573900705,8397752.057390071
0,85,0,328433,12871630.892937405,13200063.892937405
0,86,0,307968,11172830.453575559,11480798.453575559
0,87,0,314083,3629025.2461346257,3943108.2461346257
0,88,100000000,916462,4690771.203568165,105607233.20356816
0,89,0,350886,5247021.285808705,5597907.285808705
0,90,200000000,839636,4793334.5789589975,205632970.578959
0,91,0,318291,14694825.298105145,15013116.298105145
0,92,0,301305,6416306.744025734,6717611.744025734
0,93,200000000,903004,3205804.175904163,204108808.17590415
0,94,0,318291,14694825.298105145,15013116.298105145
0,95,0,314083,3629025.2461346257,3943108.2461346257
0,96,100000000,859191,33106144.78783055,133965335.78783055
0,97,0,327116,1489059.544214142,1816175.544214142
0,98,0,348344,2921353.4956204626,3269697.4956204626
0,99,0,307968,11172830.453575559,11480798.453575559
1,0,100000000,832819,27889298.143539473,128722117.14353947
1,1,0,303543,10729457.5214434,11033000.5214434
1,2,0,339242,4953901.12703099,5293143.12703099
1,3,0,328665,643719.7778867666,972384.7778867666
1,4,0,776929,11445431.04860849,12222360.04860849
1,5,0,819843,23583219.44207881,24403062.44207881
1,6,0,1415596,30968061.464334376,32383657.464334376
1,7,0,327116,1489059.544214142,1816175.544214142
1,8,0,350886,5247021.285808705,5597907.285808705
1,9,0,328433,12871630.892937405,13200063.892937405
1,10,0,1360329,11958711.642448658,13319040.642448658
1,11,100000000,900726,9760762.221116481,110661488.22111648
1,12,100000000,808260,6221328.326574008,107029588.32657401
1,13,100000000,1305620,36847561.005052194,138153181.0050522
1,14,0,895767,64896348.843059234,65792115.843059234
