generation,individual,restriction_penalty,choice_penalty,accounting_penalty,fitness_value
0,0,0,322750,4608819.353375959,4931569.353375959
0,1,0,312241,4117312.160380119,4429553.160380119
0,2,100000000,553296,1724416.2339340844,102277712.23393409
0,3,0,303660,5709808.007611624,6013468.007611624
0,4,0,327073,2704353.594036341,3031426.594036341
0,5,0,295782,5065709.215155957,5361491.215155957
0,6,0,291043,5069622.516884778,5360665.516884778
0,7,0,327601,11094482.948124189,11422083.948124189
0,8,0,293728,14804067.545240019,15097795.545240019
0,9,0,304350,4305797.851131505,4610147.851131505
0,10,0,296713,7689401.245640462,7986114.245640462
0,11,0,293728,14804067.545240019,15097795.545240019
0,12,0,304785,14307389.349717593,14612174.349717593
0,13,0,332674,19135055.895311203,19467729.895311203
0,14,0,311003,1279787.535203799,1590790.535203799
0,15,0,307080,6734624.61817691,7041704.61817691
0,16,0,327250,7778320.577687258,8105570.577687258
0,17,0,309357,6935833.7063122885,7245190.7063122885
0,18,0,308761,13281473.505187286,13590234.505187286
0,19,0,282911,12456197.275940357,12739108.275940357
0,20,0,312978,5815895.008793119,6128873.008793119
0,21,100000000,537223,6793278.86231137,107330501.86231136
0,22,100000000,548139,10086056.28726303,110634195.28726304
0,23,0,309795,5021588.840162016,5331383.840162016
0,24,0,297107,4493792.690289994,4790899.690289994
0,25,0,326917,6066016.293035112,6392933.293035112
0,26,0,319111,18517917.753179256,18837028.753179256
0,27,0,322750,4608819.353375959,4931569.353375959
0,28,0,296713,7689401.245640462,7986114.245640462
0,29,0,332674,19135055.895311203,19467729.895311203
0,30,0,297276,7988515.440739331,8285791.440739331
0,31,0,312241,4117312.160380119,4429553.160380119
0,32,0,296583,14021213.683495872,14317796.683495872
0,33,0,294740,39068809.36669031,39363549.36669031
0,34,0,309795,5021588.840162016,5331383.840162016
0,35,0,312978,5815895.008793119,6128873.008793119
0,36,0,344162,6040419.683281258,6384581.683281258
0,37,0,298633,23946264.549323115,24244897.549323115
0,38,0,291043,5069622.516884778,5360665.516884778
0,39,0,298633,23946264.549323115,24244897.549323115
0,40,0,327250,7778320.577687258,8105570.577687258
0,41,0,322750,4608819.353375959,4931569.353375959
0,42,0,326917,6066016.293035112,6392933.293035112
0,43,0,291278,8679144.078031009,8970422.078031009
0,44,0,295782,5065709.215155957,5361491.215155957
0,45,0,312978,5815895.008793119,6128873.008793119
0,46,0,297107,4493792.690289994,4790899.690289994
0,47,0,309925,20967756.22972777,21277681.22972777
0,48,0,332674,19135055.895311203,19467729.895311203
0,49,0,323916,4308387.699997618,4632303.699997618
1,0,0,282911,12456197.275940357,12739108.275940357
1,1,0,309795,5021588.840162016,5331383.840162016
1,2,0,312241,4117312.160380119,4429553.160380119
1,3,0,615874,3514615.2476858892,4130489.2476858892
1,4,0,303660,5709808.007611624,6013468.007611624
1,5,0,322750,4608819.353375959,4931569.353375959
1,6,0,344162,6040419.683281258,6384581.683281258
1,7,0,311003,1279787.535203799,1590790.535203799
1,8,0,326917,6066016.293035112,6392933.293035112
1,9,0,295782,5065709.215155957,5361491.215155957
1,10,0,312241,4117312.160380119,4429553.160380119
1,11,0,327073,2704353.594036341,3031426.594036341
1,12,0,326917,6066016.293035112,6392933.293035112
1,13,0,312978,5815895.008793119,6128873.008793119
1,14,0,295782,5065709.215155957,5361491.215155957
1,15,0,311003,1279787.535203799,1590790.535203799
1,16,0,291043,5069622.516884778,5360665.516884778
1,17,0,332674,19135055.895311203,19467729.895311203
1,18,0,295782,5065709.215155957,5361491.215155957
1,19,0,291278,8679144.078031009,8970422.078031009
1,20,0,291043,5069622.516884778,5360665.516884778
1,21,0,307080,6734624.61817691,7041704.61817691
1,22,0,566831,4650098.608233112,5216929.608233112
1,23,0,293728,14804067.545240019,15097795.545240019
1,24,0,309795,5021588.840162016,5331383.840162016
1,25,0,295782,5065709.215155957,5361491.215155957
1,26,0,567486,2116226.4207278313,2683712.4207278313
1,27,0,322750,4608819.353375959,4931569.353375959
1,28,0,322750,4608819.353375959,4931569.353375959
1,29,0,295782,5065709.215155957,5361491.215155957
1,30,0,344162,6040419.683281258,6384581.683281258
1,31,0,291043,5069622.516884778,5360665.516884778
1,32,0,304785,14307389.349717593,14612174.349717593
1,33,0,312241,4117312.160380119,4429553.160380119
1,34,0,309357,6935833.7063122885,7245190.7063122885
1,35,0,297107,4493792.690289994,4790899.690289994
1,36,0,312978,5815895.008793119,6128873.008793119
1,37,0,295782,5065709.215155957,5361491.215155957
1,38,0,293728,14804067.545240019,15097795.545240019
1,39,0,307080,6734624.61817691,7041704.61817691
2,0,0,311003,1279787.535203799,1590790.535203799
2,1,0,291043,5069622.516884778,5360665.516884778
2,2,100000000,568324,1222891.4021912012,101791215.4021912
2,3,0,322750,4608819.353375959,4931569.353375959
2,4,0,312241,4117312.160380119,4429553.160380119
