generation,individual,restriction_penalty,choice_penalty,accounting_penalty,fitness_value
0,0,0,302514,10774224.41380903,11076738.41380903
0,1,0,297592,18005081.85004338,18302673.85004338
0,2,0,314286,36689063.619763136,37003349.619763136
0,3,0,320129,10915119.575410975,11235248.575410975
0,4,200000000,484029,5865816.883455643,206349845.88345563
0,5,0,289895,20006294.5711397,20296189.5711397
0,6,0,333823,11497261.350621674,11831084.350621674
0,7,0,315363,10813639.097309506,11129002.097309506
0,8,0,324264,18540172.53961573,18864436.53961573
0,9,0,342821,2066736.4388972828,2409557.438897283
0,10,0,314913,13530594.768932633,13845507.768932633
0,11,0,333823,11497261.350621674,11831084.350621674
0,12,0,315363,10813639.097309506,11129002.097309506
0,13,0,297592,18005081.85004338,18302673.85004338
0,14,0,373412,3851010.0446797516,4224422.044679752
0,15,0,311212,7776837.726776086,8088049.726776086
0,16,0,324264,18540172.53961573,18864436.53961573
0,17,0,297592,18005081.85004338,18302673.85004338
0,18,0,315363,10813639.097309506,11129002.097309506
0,19,0,305165,11855658.62126315,12160823.62126315
0,20,0,324331,6067719.043371428,6392050.043371428
0,21,0,297945,17559076.35345179,17857021.35345179
0,22,0,302514,10774224.41380903,11076738.41380903
0,23,0,342821,2066736.4388972828,2409557.438897283
0,24,0,317525,3935256.596849454,4252781.596849455
1,0,0,342821,2066736.4388972828,2409557.438897283
1,1,0,342821,2066736.4388972828,2409557.438897283
1,2,0,342821,2066736.4388972828,2409557.438897283
1,3,0,342821,2066736.4388972828,2409557.438897283
1,4,0,342821,2066736.4388972828,2409557.438897283
1,5,0,342821,2066736.4388972828,2409557.438897283
1,6,0,342821,2066736.4388972828,2409557.438897283
1,7,0,342821,2066736.4388972828,2409557.438897283
1,8,0,342821,2066736.4388972828,2409557.438897283
1,9,100000000,478545,1579617.946084705,102058162.94608471
1,10,0,317525,3935256.596849454,4252781.596849455
1,11,0,498931,3040621.4122781116,3539552.4122781116
2,0,0,342821,2066736.4388972828,2409557.438897283
2,1,0,342821,2066736.4388972828,2409557.438897283
2,2,0,342821,2066736.4388972828,2409557.438897283
2,3,0,342821,2066736.4388972828,2409557.438897283
2,4,0,342821,2066736.4388972828,2409557.438897283
2,5,0,342821,2066736.4388972828,2409557.438897283
2,6,0,342821,2066736.4388972828,2409557.438897283
2,7,0,479777,1100265.617038513,1580042.617038513
2,8,0,342821,2066736.4388972828,2409557.438897283
2,9,0,342821,2066736.4388972828,2409557.438897283
2,10,0,492377,2408792.2424121024,2901169.2424121024
2,11,0,342821,2066736.4388972828,2409557.438897283
2,12,0,342821,2066736.4388972828,2409557.438897283
3,0,0,342821,2066736.4388972828,2409557.438897283
3,1,0,342821,2066736.4388972828,2409557.438897283
3,2,0,342821,2066736.4388972828,2409557.438897283
3,3,0,342821,2066736.4388972828,2409557.438897283
3,4,0,342821,2066736.4388972828,2409557.438897283
3,5,0,342821,2066736.4388972828,2409557.438897283
3,6,0,342821,2066736.4388972828,2409557.438897283
3,7,0,342821,2066736.4388972828,2409557.438897283
3,8,0,342821,2066736.4388972828,2409557.438897283
3,9,0,342821,2066736.4388972828,2409557.438897283
3,10,0,342821,2066736.4388972828,2409557.438897283
3,11,0,342821,2066736.4388972828,2409557.438897283
3,12,0,342821,2066736.4388972828,2409557.438897283
3,13,0,342821,2066736.4388972828,2409557.438897283
3,14,0,342821,2066736.4388972828,2409557.438897283
3,15,0,342821,2066736.4388972828,2409557.438897283
4,0,0,342821,2066736.4388972828,2409557.438897283
4,1,0,342821,2066736.4388972828,2409557.438897283
4,2,0,342821,2066736.4388972828,2409557.438897283
4,3,0,342821,2066736.4388972828,2409557.438897283
4,4,0,342821,2066736.4388972828,2409557.438897283
4,5,0,342821,2066736.4388972828,2409557.438897283
4,6,0,342821,2066736.4388972828,2409557.438897283
4,7,0,342821,2066736.4388972828,2409557.438897283
4,8,0,342821,2066736.4388972828,2409557.438897283
4,9,0,342821,2066736.4388972828,2409557.438897283
4,10,0,342821,2066736.4388972828,2409557.438897283
4,11,0,342821,2066736.4388972828,2409557.438897283
4,12,0,342821,2066736.4388972828,2409557.438897283
4,13,0,342821,2066736.4388972828,2409557.438897283
4,14,0,342821,2066736.4388972828,2409557.438897283
4,15,0,342821,2066736.4388972828,2409557.438897283
4,16,0,342821,2066736.4388972828,2409557.438897283
4,17,0,342821,2066736.4388972828,2409557.438897283
4,18,0,342821,2066736.4388972828,2409557.438897283
4,19,0,342821,2066736.4388972828,2409557.438897283
4,20,0,342821,2066736.4388972828,2409557.438897283
4,21,0,342821,2066736.4388972828,2409557.438897283
5,0,0,342821,2066736.4388972828,2409557.438897283
5,1,0,342821,2066736.4388972828,2409557.438897283
5,2,0,342821,2066736.4388972828,2409557.438897283
5,3,0,342821,2066736.4388972828,2409557.438897283
5,4,0,342821,2066736.4388972828,2409557.438897283
5,5,0,342821,2066736.4388972828,2409557.438897283
5,6,0,342821,2066736.4388972828,2409557.438897283
5,7,0,342821,2066736.4388972828,2409557.438897283
5,8,0,342821,2066736.4388972828,2409557.438897283
5,9,0,342821,2066736.4388972828,2409557.438897283
5,10,0,342821,2066736.4388972828,2409557.438897283
5,11,0,342821,2066736.4388972828,2409557.438897283
5,12,0,342821,2066736.4388972828,2409557.438897283
5,13,0,342821,2066736.4388972828,2409557.438897283
5,14,0,500209,1407641.844352102,1907850.844352102
5,15,0,342821,2066736.4388972828,2409557.438897283
6,0,0,342821,2066736.4388972828,2409557.438897283
6,1,0,342821,2066736.4388972828,2409557.438897283
6,2,0,342821,2066736.4388972828,2409557.438897283
6,3,0,342821,2066736.4388972828,2409557.438897283
6,4,0,342821,2066736.4388972828,2409557.438897283
6,5,0,342821,2066736.4388972828,2409557.438897283
6,6,0,342821,2066736.4388972828,2409557.438897283
6,7,0,342821,2066736.4388972828,2409557.438897283
6,8,0,489756,1645389.1706556978,2135145.1706556976
6,9,0,342821,2066736.4388972828,2409557.438897283
6,10,0,342821,2066736.4388972828,2409557.438897283
6,11,0,342821,2066736.4388972828,2409557.438897283
6,12,0,342821,2066736.4388972828,2409557.438897283
6,13,0,342821,2066736.4388972828,2409557.438897283
6,14,0,342821,2066736.4388972828,2409557.438897283
6,15,0,342821,2066736.4388972828,2409557.438897283
6,16,0,342821,2066736.4388972828,2409557.438897283
6,17,0,342821,2066736.4388972828,2409557.438897283
6,18,0,342821,2066736.4388972828,2409557.438897283
6,19,0,342821,2066736.4388972828,2409557.438897283
6,20,0,342821,2066736.4388972828,2409557.438897283
7,0,0,342821,2066736.4388972828,2409557.438897283
7,1,0,342821,2066736.4388972828,2409557.438897283
7,2,0,342821,2066736.4388972828,2409557.438897283
7,3,0,342821,2066736.4388972828,2409557.438897283
7,4,0,342821,2066736.4388972828,2409557.438897283
