generation,individual,restriction_penalty,choice_penalty,accounting_penalty,fitness_value
0,0,0,322187,10139809.264452642,10461996.264452642
0,1,0,364155,1173353.8292969887,1537508.8292969887
0,2,0,316902,14373141.124551797,14690043.124551797
0,3,0,318372,6005325.814592158,6323697.814592158
0,4,0,331736,8742620.384955285,9074356.384955285
0,5,0,327380,4600436.079257939,4927816.079257939
0,6,0,288863,24737140.688432015,25026003.688432015
0,7,0,328678,4529919.289438978,4858597.289438978
0,8,0,315141,4055813.1733659124,4370954.173365912
0,9,0,331736,8742620.384955285,9074356.384955285
0,10,0,290487,17708049.979019966,17998536.979019966
0,11,0,343903,6393443.4172708625,6737346.4172708625
0,12,0,312570,2924400.022751418,3236970.022751418
0,13,0,323036,13793895.760285525,14116931.760285525
0,14,0,313380,7393408.934071639,7706788.934071639
0,15,0,331808,9667223.001813207,9999031.001813207
0,16,0,311987,10209806.191893587,10521793.191893587
0,17,0,327845,11229129.291547205,11556974.291547205
0,18,0,322561,26102429.809032544,26424990.809032544
0,19,0,282269,23625537.152785834,23907806.152785834
0,20,0,311127,9625166.48951661,9936293.48951661
0,21,0,295709,12688826.38012163,12984535.38012163
0,22,0,364155,1173353.8292969887,1537508.8292969887
0,23,0,304061,10692945.816413153,10997006.816413153
0,24,0,309947,12288787.444371384,12598734.444371384
0,25,0,285287,12902783.66053319,13188070.66053319
0,26,0,356270,4175665.197618295,4531935.1976182945
0,27,100000000,576920,13607909.90300668,114184829.90300667
0,28,0,288839,17767223.883337323,18056062.883337323
0,29,0,307817,43603985.32410525,43911802.32410525
0,30,0,308416,11840503.937445495,12148919.937445495
0,31,0,328224,2596624.495083171,2924848.495083171
0,32,0,300645,11103312.316814361,11403957.316814361
0,33,0,335892,4549799.3311444335,4885691.3311444335
0,34,0,317204,6854932.105512317,7172136.105512317
0,35,0,297709,6054214.722961331,6351923.722961331
0,36,0,281359,23677240.82722886,23958599.82722886
0,37,0,281359,23677240.82722886,23958599.82722886
