generation,individual,restriction_penalty,choice_penalty,accounting_penalty,fitness_value
0,0,0,304798,12152200.055647708,12456998.055647708
0,1,0,603036,12119102.88537312,12722138.88537312
0,2,0,286537,15051884.937903978,15338421.937903978
0,3,0,644812,1440351.6021689223,2085163.6021689223
0,4,0,316213,3320379.9312331676,3636592.9312331676
0,5,0,309549,7560949.3367219055,7870498.3367219055
0,6,0,293823,4329740.669071426,4623563.669071426
0,7,0,303073,9808944.400394782,10112017.400394782
0,8,0,305138,14657994.446188267,14963132.446188267
0,9,0,331252,6382832.662196906,6714084.662196906
0,10,0,312773,12539040.07637991,12851813.07637991
0,11,0,310860,9188258.268916534,9499118.268916534
0,12,0,349435,4339807.696162593,4689242.696162593
0,13,0,322948,12072142.384566896,12395090.384566896
0,14,100000000,655118,5178050.141911749,105833168.14191175
0,15,0,299431,11382234.609732151,11681665.609732151
0,16,0,314971,5850139.19497238,6165110.19497238
0,17,0,590537,4366112.232387726,4956649.232387726
0,18,0,303761,9963350.585721415,10267111.585721415
0,19,0,308848,3642437.506894366,3951285.506894366
0,20,0,356096,1772607.4172646324,2128703.4172646324
0,21,0,306975,14980894.031686366,15287869.031686366
0,22,0,308464,12710026.45626276,13018490.45626276
0,23,0,299431,11382234.609732151,11681665.609732151
0,24,0,342344,14550724.60567977,14893068.60567977
0,25,0,280097,21887141.37599409,22167238.37599409
0,26,0,312923,10540147.92235145,10853070.92235145
0,27,0,310529,13984471.683117738,14295000.683117738
0,28,0,309549,7560949.3367219055,7870498.3367219055
0,29,0,327873,18639483.222011648,18967356.222011648
0,30,0,302468,10852053.113938168,11154521.113938168
0,31,0,312274,4851343.094976519,5163617.094976519
0,32,0,298536,7310673.0436524,7609209.0436524
0,33,0,315941,7697426.412420633,8013367.412420633
0,34,0,322670,1901923.6323838844,2224593.6323838844
0,35,0,323100,5127982.002228397,5451082.002228397
0,36,0,343872,1830100.9809115569,2173972.9809115566
0,37,0,312923,10540147.92235145,10853070.92235145
0,38,0,294272,15445519.206071194,15739791.206071194
0,39,0,349435,4339807.696162593,4689242.696162593
0,40,0,303513,9210103.955278004,9513616.955278004
0,41,0,303533,3521379.2966634254,3824912.2966634254
0,42,0,291823,6055578.885518102,6347401.885518102
0,43,0,310529,13984471.683117738,14295000.683117738
0,44,0,314063,10073311.515163234,10387374.515163234
0,45,0,298281,18760511.964750502,19058792.964750502
0,46,0,299431,11382234.609732151,11681665.609732151
0,47,0,295408,14791334.342715923,15086742.342715923
0,48,0,303533,3521379.2966634254,3824912.2966634254
0,49,0,331748,11869955.219395148,12201703.219395148
0,50,0,349435,4339807.696162593,4689242.696162593
0,51,0,323100,5127982.002228397,5451082.002228397
0,52,0,301036,18333274.40282808,18634310.40282808
0,53,0,303679,13085876.06124734,13389555.06124734
0,54,0,312923,10540147.92235145,10853070.92235145
