generation,individual,restriction_penalty,choice_penalty,accounting_penalty,fitness_value
0,0,0,330539,8641430.77877724,8971969.77877724
0,1,0,302362,18108123.209276143,18410485.209276143
0,2,0,306559,54255756.66461498,54562315.66461498
0,3,0,337677,3655026.098483269,3992703.098483269
0,4,0,315455,6768157.200723424,7083612.200723424
0,5,0,309933,10224582.117053749,10534515.117053749
0,6,0,294414,10704515.001992617,10998929.001992617
0,7,0,325448,14106917.26772943,14432365.26772943
0,8,0,338710,2897528.9287783015,3236238.9287783015
0,9,0,307376,10034382.814961229,10341758.814961229
0,10,0,280648,3397837.910343329,3678485.910343329
0,11,0,311859,3533005.2661870103,3844864.2661870103
0,12,0,331525,5493923.352005897,5825448.352005897
0,13,0,329714,5133472.326872569,5463186.326872569
0,14,0,300038,7473230.779834584,7773268.779834584
0,15,0,295098,4294020.299473442,4589118.299473442
0,16,0,319023,13597312.203491345,13916335.203491345
0,17,0,302362,18108123.209276143,18410485.209276143
0,18,0,315455,6768157.200723424,7083612.200723424
0,19,0,330839,5004312.846420133,5335151.846420133
0,20,0,320220,13522638.31533584,13842858.31533584
0,21,0,300121,13601682.392778074,13901803.392778074
0,22,0,324126,17598108.66221594,17922234.66221594
0,23,0,284555,8304909.444592058,8589464.444592059
0,24,0,306494,9369854.447938416,9676348.447938416
0,25,0,305067,7648296.769485436,7953363.769485436
0,26,100000000,531517,27865403.656149704,128396920.6561497
0,27,0,326438,2894298.3563438347,3220736.3563438347
0,28,0,300468,5524217.1639957465,5824685.1639957465
0,29,0,313371,6454367.781513038,6767738.781513038
0,30,100000000,490021,4499096.598105097,104989117.5981051
0,31,0,338710,2897528.9287783015,3236238.9287783015
0,32,0,300038,7473230.779834584,7773268.779834584
0,33,0,504385,7822405.730832719,8326790.730832719
0,34,0,295098,4294020.299473442,4589118.299473442
0,35,0,329609,4922412.441687024,5252021.441687024
0,36,0,310091,6682646.621745864,6992737.621745864
0,37,0,310091,6682646.621745864,6992737.621745864
0,38,0,326438,2894298.3563438347,3220736.3563438347
0,39,0,324288,3442606.3591586826,3766894.3591586826
0,40,0,304064,10152581.301867668,10456645.301867668
0,41,0,310896,5796704.4985549385,6107600.4985549385
0,42,0,321946,9539426.407707166,9861372.407707166
0,43,0,294993,3467825.4692476504,3762818.4692476504
0,44,0,324288,3442606.3591586826,3766894.3591586826
0,45,0,304309,2964159.183486857,3268468.183486857
0,46,0,320888,7121741.494621413,7442629.494621413
0,47,0,312883,9069596.245071525,9382479.245071525
0,48,0,306477,8790922.261994055,9097399.261994055
0,49,0,312406,15461754.515563803,15774160.515563803
0,50,0,300038,7473230.779834584,7773268.779834584
0,51,0,302789,12263841.017614646,12566630.017614646
0,52,0,319101,19791527.55579841,20110628.55579841
0,53,0,284555,8304909.444592058,8589464.444592059
0,54,0,294414,10704515.001992617,10998929.001992617
0,55,0,312406,15461754.515563803,15774160.515563803
0,56,0,304233,13368793.475723743,13673026.475723743
0,57,0,313307,17977929.80982918,18291236.80982918
0,58,0,319101,19791527.55579841,20110628.55579841
0,59,0,295098,4294020.299473442,4589118.299473442
0,60,0,294993,3467825.4692476504,3762818.4692476504
0,61,100000000,485332,10545255.140494337,111030587.14049433
0,62,0,304233,13368793.475723743,13673026.475723743
0,63,0,321281,10201928.926494403,10523209.926494403
0,64,0,320888,7121741.494621413,7442629.494621413
0,65,0,295560,25086982.52106614,25382542.52106614
0,66,0,308961,11769224.447757551,12078185.447757551
0,67,0,316033,2710211.9346755305,3026244.9346755305
0,68,0,329609,4922412.441687024,5252021.441687024
0,69,0,332939,6401349.302318461,6734288.302318461
0,70,0,316033,2710211.9346755305,3026244.9346755305
0,71,0,342884,3039324.335736429,3382208.335736429
0,72,0,304064,10152581.301867668,10456645.301867668
0,73,0,306477,8790922.261994055,9097399.261994055
