generation,individual,restriction_penalty,choice_penalty,accounting_penalty,fitness_value
0,0,0,306273,3841562.688893443,4147835.688893443
0,1,0,304531,4225310.929075817,4529841.929075817
0,2,0,288149,4536329.591903114,4824478.591903114
0,3,0,288232,22722590.16427991,23010822.16427991
0,4,0,338775,10788620.500219878,11127395.500219878
0,5,0,318547,6651310.236454536,6969857.236454536
0,6,0,320761,5290828.640636478,5611589.640636478
0,7,0,291796,22128206.954582956,22420002.954582956
0,8,0,309972,3609095.683715203,3919067.683715203
0,9,0,299659,16513899.946020948,16813558.946020946
0,10,0,306273,3841562.688893443,4147835.688893443
0,11,0,326003,18207332.085016213,18533335.085016213
0,12,0,302273,12452875.566187244,12755148.566187244
0,13,0,314167,11526400.045380548,11840567.045380548
0,14,0,328212,1680959.6093304902,2009171.6093304902
0,15,0,319952,1177866.1468456641,1497818.1468456641
0,16,0,317523,12328045.738275895,12645568.738275895
0,17,0,329749,5040830.831361386,5370579.831361386
0,18,0,334695,6499116.969220238,6833811.969220238
0,19,0,335450,8015550.138965149,8351000.138965149
0,20,0,321116,4043162.773266363,4364278.773266363
0,21,0,314732,9585309.086754257,9900041.086754257
0,22,0,324593,11580305.509634169,11904898.509634169
0,23,0,350118,6892076.425050263,7242194.425050263
0,24,0,302273,12452875.566187244,12755148.566187244
0,25,0,319952,1177866.1468456641,1497818.1468456641
0,26,0,307879,19321053.969034903,19628932.969034903
0,27,0,299787,3411536.0628687693,3711323.0628687693
0,28,0,307879,19321053.969034903,19628932.969034903
0,29,0,317112,3300284.748176484,3617396.748176484
0,30,100000000,519525,7575358.201474995,108094883.201475
0,31,0,312478,5241014.947149449,5553492.947149449
0,32,0,295194,13930933.249447098,14226127.249447098
0,33,0,309858,2666734.0992700225,2976592.0992700225
0,34,0,309693,6946850.690472868,7256543.690472868
0,35,0,328406,3273693.137667566,3602099.137667566
0,36,0,297228,26245490.314429767,26542718.314429767
0,37,0,329429,2700120.0265054135,3029549.0265054135
0,38,0,321744,9698797.446845895,10020541.446845895
0,39,0,289123,32427057.749879006,32716180.749879006
0,40,0,313941,9827023.095469916,10140964.095469916
0,41,0,305479,22317462.947224308,22622941.947224308
0,42,0,309858,2666734.0992700225,2976592.0992700225
0,43,0,330369,6693558.871476023,7023927.871476023
0,44,0,306662,21329749.377759755,21636411.377759755
0,45,0,325804,6585939.794600074,6911743.794600074
0,46,0,322977,8842432.068614379,9165409.068614379
0,47,0,306239,16428100.76159378,16734339.76159378
0,48,0,341024,9206421.075403094,9547445.075403094
0,49,0,332778,3194761.238583344,3527539.238583344
0,50,0,299787,3411536.0628687693,3711323.0628687693
0,51,0,314791,13798900.090697201,14113691.090697201
0,52,0,340406,3822931.637315483,4163337.637315483
0,53,0,298012,12394290.830039587,12692302.830039587
0,54,0,305479,22317462.947224308,22622941.947224308
0,55,0,313539,8078801.03567633,8392340.03567633
0,56,0,304617,7256315.456719667,7560932.456719667
0,57,0,319952,1177866.1468456641,1497818.1468456641
0,58,0,307089,14090728.613463089,14397817.613463089
0,59,0,308275,10573019.52020921,10881294.52020921
0,60,0,303142,12520353.114527067,12823495.114527067
0,61,0,333121,5605298.641788769,5938419.641788769
0,62,0,317112,3300284.748176484,3617396.748176484
0,63,0,506951,17009509.558120333,17516460.558120333
0,64,0,311555,19169243.651291903,19480798.651291903
0,65,0,305479,22317462.947224308,22622941.947224308
0,66,0,326759,12136704.559496984,12463463.559496984
0,67,0,320872,2050104.599438852,2370976.5994388517
0,68,0,305560,14735120.95621464,15040680.95621464
0,69,0,286435,9547314.73289665,9833749.73289665
0,70,0,292910,16009225.00860647,16302135.00860647
0,71,0,313495,22403474.57373701,22716969.57373701
0,72,0,326380,10521091.827392861,10847471.827392861
0,73,0,318257,10934060.162811542,11252317.162811542
0,74,0,313438,25311339.993523777,25624777.993523777
0,75,0,342863,3285496.931547173,3628359.931547173
0,76,0,311930,20130692.41181484,20442622.41181484
0,77,0,321116,4043162.773266363,4364278.773266363
0,78,0,329429,2700120.0265054135,3029549.0265054135
0,79,0,305560,14735120.95621464,15040680.95621464
0,80,0,286435,9547314.73289665,9833749.73289665
0,81,0,309693,6946850.690472868,7256543.690472868
0,82,0,324593,11580305.509634169,11904898.509634169
0,83,0,297896,16056500.964627208,16354396.964627208
0,84,0,319398,15443334.163074547,15762732.163074547
0,85,0,304531,4225310.929075817,4529841.929075817
0,86,0,288149,4536329.591903114,4824478.591903114
0,87,0,327899,5541088.892270337,5868987.892270337
0,88,0,313854,35253958.00628036,35567812.00628036
0,89,0,341024,9206421.075403094,9547445.075403094
0,90,0,319952,1177866.1468456641,1497818.1468456641
0,91,0,305521,7285511.176729009,7591032.176729009
0,92,0,307089,14090728.613463089,14397817.613463089
0,93,0,326759,12136704.559496984,12463463.559496984
0,94,0,337566,1815540.605502113,2153106.605502113
0,95,0,316093,6386234.324203486,6702327.324203486
0,96,0,313438,25311339.993523777,25624777.993523777
0,97,0,315738,4124451.4549586778,4440189.454958677
0,98,0,299528,19599364.66624832,19898892.66624832
0,99,0,319398,15443334.163074547,15762732.163074547
0,100,0,282459,4350353.61129153,4632812.61129153
0,101,0,335450,8015550.138965149,8351000.138965149
0,102,0,330369,6693558.871476023,7023927.871476023
0,103,0,311350,8901716.485132497,9213066.485132497
0,104,0,298295,17745126.333373513,18043421.333373513
0,105,0,340257,3099894.5373040987,3440151.5373040987
0,106,0,312784,4036361.793019728,4349145.793019728
0,107,0,307089,14090728.613463089,14397817.613463089
0,108,0,319473,7724147.49464457,8043620.49464457
0,109,0,313495,22403474.57373701,22716969.57373701
0,110,0,318547,6651310.236454536,6969857.236454536
0,111,0,311775,11324907.180099946,11636682.180099946
0,112,0,309858,2666734.0992700225,2976592.0992700225
0,113,0,310935,3578665.577745255,3889600.577745255
0,114,0,314791,13798900.090697201,14113691.090697201
0,115,0,306662,21329749.377759755,21636411.377759755
0,116,0,328212,1680959.6093304902,2009171.6093304902
0,117,0,288149,4536329.591903114,4824478.591903114
0,118,0,341824,8256999.726518058,8598823.726518057
0,119,0,299659,16513899.946020948,16813558.946020946
0,120,0,327899,5541088.892270337,5868987.892270337
0,121,0,295194,13930933.249447098,14226127.249447098
0,122,0,341041,2638972.4255626127,2980013.4255626127
0,123,0,320761,5290828.640636478,5611589.640636478
0,124,0,309942,22415230.740875337,22725172.740875337
1,0,0,319952,1177866.1468456641,1497818.1468456641
1,1,0,319952,1177866.1468456641,1497818.1468456641
1,2,0,319952,1177866.1468456641,1497818.1468456641
1,3,0,319952,1177866.1468456641,1497818.1468456641
1,4,0,319952,1177866.1468456641,1497818.1468456641
1,5,0,319952,1177866.1468456641,1497818.1468456641
1,6,0,319952,1177866.1468456641,1497818.1468456641
1,7,0,309858,2666734.0992700225,2976592.0992700225
1,8,0,319952,1177866.1468456641,1497818.1468456641
1,9,0,319952,1177866.1468456641,1497818.1468456641
1,10,0,319952,1177866.1468456641,1497818.1468456641
1,11,0,319952,1177866.1468456641,1497818.1468456641
1,12,0,477753,2460650.5049439897,2938403.5049439897
1,13,0,319952,1177866.1468456641,1497818.1468456641
1,14,0,319952,1177866.1468456641,1497818.1468456641
1,15,0,328212,1680959.6093304902,2009171.6093304902
1,16,0,319952,1177866.1468456641,1497818.1468456641
1,17,0,319952,1177866.1468456641,1497818.1468456641
1,18,0,319952,1177866.1468456641,1497818.1468456641
1,19,0,319952,1177866.1468456641,1497818.1468456641
1,20,0,319952,1177866.1468456641,1497818.1468456641
1,21,0,319952,1177866.1468456641,1497818.1468456641
1,22,0,319952,1177866.1468456641,1497818.1468456641
1,23,0,319952,1177866.1468456641,1497818.1468456641
1,24,0,319952,1177866.1468456641,1497818.1468456641
1,25,0,319952,1177866.1468456641,1497818.1468456641
1,26,0,319952,1177866.1468456641,1497818.1468456641
1,27,0,319952,1177866.1468456641,1497818.1468456641
1,28,0,319952,1177866.1468456641,1497818.1468456641
1,29,0,319952,1177866.1468456641,1497818.1468456641
1,30,0,319952,1177866.1468456641,1497818.1468456641
1,31,0,319952,1177866.1468456641,1497818.1468456641
1,32,0,539517,1428889.8945518625,1968406.8945518625
