generation,individual,restriction_penalty,choice_penalty,accounting_penalty,fitness_value
0,0,0,318458,9618558.555812666,9937016.555812666
0,1,0,325369,7418674.21125384,7744043.21125384
0,2,0,325201,5999315.433559107,6324516.433559107
0,3,0,316621,4067127.922972318,4383748.922972318
0,4,0,299098,2895293.927448726,3194391.927448726
0,5,0,304712,12515289.972277278,12820001.972277278
0,6,0,338187,2362970.163873224,2701157.163873224
0,7,0,320767,10160354.432739118,10481121.432739118
0,8,0,307638,13319267.68803769,13626905.68803769
0,9,0,297565,13166644.987679249,13464209.987679249
0,10,0,331459,4031365.8514267527,4362824.851426752
0,11,0,319965,9804501.195329007,10124466.195329007
0,12,0,325369,7418674.21125384,7744043.21125384
0,13,0,338940,5396430.651790264,5735370.651790264
0,14,0,337968,7531349.652029305,7869317.652029305
0,15,0,337847,5508236.270195853,5846083.270195853
0,16,0,309048,14041517.46128478,14350565.46128478
0,17,0,337847,5508236.270195853,5846083.270195853
0,18,0,302399,10177627.268842869,10480026.268842869
0,19,0,313558,16326203.742555806,16639761.742555806
0,20,0,301166,6088669.482850118,6389835.482850118
0,21,0,302399,10177627.268842869,10480026.268842869
0,22,0,290236,25879487.820038915,26169723.820038915
0,23,0,310341,5071177.108094915,5381518.108094915
0,24,0,318458,9618558.555812666,9937016.555812666
0,25,0,307638,13319267.68803769,13626905.68803769
0,26,0,324231,2325414.8550647805,2649645.8550647805
0,27,0,314510,21409949.903207272,21724459.903207272
0,28,0,302399,10177627.268842869,10480026.268842869
0,29,100000000,556645,6680192.583209775,107236837.58320978
0,30,0,318458,9618558.555812666,9937016.555812666
0,31,0,318458,9618558.555812666,9937016.555812666
0,32,0,305964,7693893.668479314,7999857.668479314
0,33,0,297565,13166644.987679249,13464209.987679249
0,34,0,314510,21409949.903207272,21724459.903207272
0,35,100000000,593636,20727004.453301534,121320640.45330153
0,36,0,345744,1966370.593415028,2312114.593415028
0,37,0,307173,11692369.952356482,11999542.952356482
0,38,0,307173,11692369.952356482,11999542.952356482
0,39,0,329167,8281721.892938932,8610888.892938932
0,40,0,337847,5508236.270195853,5846083.270195853
0,41,0,312700,27768218.525344826,28080918.525344826
0,42,0,313558,16326203.742555806,16639761.742555806
0,43,0,318878,12483258.78497721,12802136.78497721
0,44,0,311644,9700931.868699491,10012575.868699491
0,45,0,337968,7531349.652029305,7869317.652029305
0,46,0,297237,59012510.921924226,59309747.921924226
0,47,0,314510,21409949.903207272,21724459.903207272
0,48,0,312700,27768218.525344826,28080918.525344826
0,49,0,324231,2325414.8550647805,2649645.8550647805
1,0,0,324231,2325414.8550647805,2649645.8550647805
1,1,0,307173,11692369.952356482,11999542.952356482
1,2,0,302399,10177627.268842869,10480026.268842869
1,3,0,325201,5999315.433559107,6324516.433559107
1,4,0,331459,4031365.8514267527,4362824.851426752
1,5,0,337968,7531349.652029305,7869317.652029305
1,6,0,309048,14041517.46128478,14350565.46128478
1,7,0,337847,5508236.270195853,5846083.270195853
1,8,0,331459,4031365.8514267527,4362824.851426752
1,9,0,316621,4067127.922972318,4383748.922972318
1,10,0,325201,5999315.433559107,6324516.433559107
1,11,0,337847,5508236.270195853,5846083.270195853
1,12,0,319965,9804501.195329007,10124466.195329007
1,13,0,325369,7418674.21125384,7744043.21125384
1,14,0,338940,5396430.651790264,5735370.651790264
1,15,0,337847,5508236.270195853,5846083.270195853
1,16,0,337847,5508236.270195853,5846083.270195853
