generation,mean,standard_deviation,min_value,max_value
0,8124520.523406824,3583356.0991135393,1503877.3638507724,17993596.558589455
1,4792996.790071974,20614205.956900034,1503877.3638507724,201169569.1671394
2,4333579.695301461,14448663.630411683,1417628.5931871082,103834933.03429124
3,5989991.602058299,32714112.293950606,1417628.5931871082,309014049.25078493
4,7843773.842760671,34950666.823569894,1417628.5931871082,303021399.10092723
