generation,individual,restriction_penalty,choice_penalty,accounting_penalty,fitness_value
0,0,0,322888,20900202.38952704,21223090.38952704
0,1,0,286192,4335939.892447505,4622131.892447505
0,2,0,311512,16340311.08923052,16651823.08923052
0,3,0,310756,29068913.345130846,29379669.345130846
0,4,0,299828,17693768.558589455,17993596.558589455
0,5,0,308249,6421921.687176702,6730170.687176702
0,6,0,336195,8458031.807298383,8794226.807298383
0,7,0,295613,7868648.381246617,8164261.381246617
0,8,0,307857,3028342.2085661944,3336199.2085661944
0,9,0,308121,8112354.396856165,8420475.396856165
0,10,0,300980,3868464.1328282137,4169444.1328282137
0,11,0,299828,17693768.558589455,17993596.558589455
0,12,0,314051,11206869.548464157,11520920.548464157
0,13,0,324100,3480533.75411431,3804633.75411431
0,14,0,306792,5058321.170146022,5365113.170146022
0,15,0,290284,9058455.442986453,9348739.442986453
0,16,0,329922,8732254.430019893,9062176.430019893
0,17,0,308792,7843855.383657313,8152647.383657313
0,18,0,329922,8732254.430019893,9062176.430019893
0,19,0,323146,6817437.8214352755,7140583.8214352755
0,20,0,310529,13106614.304860275,13417143.304860275
0,21,0,327329,1176548.3638507724,1503877.3638507724
0,22,0,316938,9842592.880001977,10159530.880001977
0,23,0,306792,5058321.170146022,5365113.170146022
0,24,0,318780,12061702.319540977,12380482.319540977
0,25,0,318403,5355578.005434595,5673981.005434595
0,26,0,310913,11945436.195686912,12256349.195686912
0,27,0,329524,6396092.051316008,6725616.051316008
0,28,0,322408,8327966.521468817,8650374.521468818
0,29,0,333358,5816194.857941822,6149552.857941822
0,30,0,324100,3480533.75411431,3804633.75411431
0,31,300000000,525420,18146942.493139237,318672362.49313927
0,32,0,273337,26562682.400900964,26836019.400900964
0,33,0,338011,2965803.712659771,3303814.712659771
0,34,0,315374,3617557.6570233367,3932931.6570233367
0,35,0,308945,7261051.729445965,7569996.729445965
0,36,0,300110,10660306.315876294,10960416.315876294
0,37,0,315216,12882403.27119793,13197619.27119793
0,38,0,306757,10710150.21091842,11016907.21091842
