generation,individual,restriction_penalty,choice_penalty,accounting_penalty,fitness_value
0,0,0,313297,35331950.228781074,35645247.228781074
0,1,0,340179,6248287.761856556,6588466.761856556
0,2,0,324993,4780587.395312187,5105580.395312187
0,3,0,342846,4991898.975357323,5334744.975357323
0,4,0,334737,7240333.774480478,7575070.774480478
0,5,0,311585,24761759.33654264,25073344.33654264
0,6,0,329845,2539560.441566739,2869405.441566739
0,7,0,305383,14450073.9153033,14755456.9153033
0,8,0,314872,21308672.50628547,21623544.50628547
0,9,0,297904,25976602.508181863,26274506.508181863
0,10,0,322664,6894971.115836335,7217635.115836335
0,11,0,334737,7240333.774480478,7575070.774480478
0,12,0,320222,5660984.935764332,5981206.935764332
0,13,0,294645,15134804.070325525,15429449.070325525
0,14,0,307556,1493486.0160497078,1801042.0160497078
0,15,0,323661,19034903.572548784,19358564.572548784
0,16,0,317122,8917267.016414948,9234389.016414948
0,17,0,316874,9807102.766675157,10123976.766675157
0,18,0,347039,4444018.425277098,4791057.425277098
0,19,0,307598,14810183.886211727,15117781.886211727
0,20,100000000,444522,5530665.557160276,105975187.55716027
0,21,0,316996,5630223.173081949,5947219.173081949
0,22,0,301491,6046278.291301868,6347769.291301868
0,23,0,445132,7999288.1050555,8444420.1050555
0,24,0,316996,5630223.173081949,5947219.173081949
0,25,0,281199,21244681.812943794,21525880.812943794
0,26,0,301329,15279911.497965837,15581240.497965837
0,27,0,341059,29819967.09793266,30161026.09793266
0,28,0,310819,11286439.677587997,11597258.677587997
0,29,0,300421,15557669.338005742,15858090.338005742
0,30,0,327051,1796643.7774634103,2123694.77746341
0,31,0,348313,7873115.152698234,8221428.152698234
0,32,0,291672,37022044.005491205,37313716.005491205
0,33,0,322493,13555832.42112108,13878325.42112108
0,34,0,322756,5234893.613795196,5557649.613795196
0,35,0,321893,8704535.0060906,9026428.0060906
0,36,0,318144,809296.6385946127,1127440.6385946127
0,37,0,329202,5799431.997204836,6128633.997204836
0,38,0,322773,13243687.261844976,13566460.261844976
0,39,0,319653,3981751.355736313,4301404.355736313
0,40,0,314872,21308672.50628547,21623544.50628547
0,41,0,313582,3119868.773617648,3433450.773617648
0,42,0,306933,18758310.949569147,19065243.949569147
0,43,0,322885,8650232.61796434,8973117.61796434
0,44,0,326771,3879806.6658708644,4206577.665870864
0,45,0,310819,11286439.677587997,11597258.677587997
0,46,0,307383,2926351.601238296,3233734.601238296
0,47,0,294651,24601599.48635777,24896250.48635777
0,48,0,328471,10611773.213447975,10940244.213447975
0,49,0,294460,17011646.043921847,17306106.043921847
0,50,0,316398,11435895.029204967,11752293.029204967
0,51,0,341849,6708196.247604597,7050045.247604597
0,52,0,303300,2249923.4110406665,2553223.4110406665
0,53,0,318111,3808196.977684159,4126307.977684159
0,54,0,341849,6708196.247604597,7050045.247604597
0,55,0,329845,2539560.441566739,2869405.441566739
0,56,0,301729,20465182.35230337,20766911.35230337
0,57,0,325033,10694117.85717759,11019150.85717759
0,58,0,329455,16983476.72870113,17312931.72870113
0,59,0,309710,15701908.322473269,16011618.322473269
0,60,0,301639,23448495.364489608,23750134.364489608
0,61,0,333460,5276915.823555372,5610375.823555372
