generation,fitness_value
0,3009400.6320295436
1,3009400.6320295436
2,3009400.6320295436
3,3009400.6320295436
4,3009400.6320295436
5,2594914.0243499028
6,2594914.0243499028
7,2594914.0243499028
8,2594914.0243499028
9,2594914.0243499028
10,2594914.0243499028
11,2594914.0243499028
12,2594914.0243499028
13,2594914.0243499028
14,2594914.0243499028
15,2594914.0243499028
16,2594914.0243499028
17,2594914.0243499028
18,2594914.0243499028
19,2594914.0243499028
