generation,individual,restriction_penalty,choice_penalty,accounting_penalty,fitness_value
0,0,0,312875,7180491.119026948,7493366.119026948
0,1,0,308536,17860660.834682196,18169196.834682196
0,2,0,327733,9018541.772127105,9346274.772127105
0,3,0,344421,8277145.944776461,8621566.94477646
0,4,0,300969,10406812.341801012,10707781.341801012
0,5,0,305000,20052721.917929452,20357721.917929452
0,6,0,326199,8262598.039806789,8588797.039806789
0,7,0,313583,12665344.235581376,12978927.235581376
0,8,0,288386,9417973.072765838,9706359.072765838
0,9,300000000,739260,46278538.21786178,347017798.2178618
0,10,0,298777,8033871.500227633,8332648.500227633
0,11,0,733534,6425140.122142404,7158674.122142404
0,12,0,303193,22868276.947979074,23171469.947979074
0,13,0,306396,7351205.178425014,7657601.178425014
0,14,0,308536,17860660.834682196,18169196.834682196
0,15,0,333141,2437647.3309835745,2770788.3309835745
0,16,0,300969,10406812.341801012,10707781.341801012
0,17,100000000,796072,5483988.184602022,106280060.18460202
0,18,0,286561,10760917.230824545,11047478.230824545
0,19,0,308536,17860660.834682196,18169196.834682196
0,20,0,310077,14168455.547075866,14478532.547075866
0,21,0,314552,20238833.465784863,20553385.465784863
0,22,0,297391,15092890.239914246,15390281.239914246
0,23,0,323764,1416248.1152368705,1740012.1152368705
0,24,0,313583,12665344.235581376,12978927.235581376
0,25,0,318401,13242250.18811994,13560651.18811994
0,26,0,314829,10101842.019752568,10416671.019752568
0,27,0,316310,23420034.793041628,23736344.793041628
0,28,0,318665,3119116.2446977594,3437781.2446977594
0,29,0,306396,7351205.178425014,7657601.178425014
0,30,100000000,767065,565168.8260438188,101332233.82604381
0,31,0,323912,3888647.87362127,4212559.87362127
0,32,0,287103,6412022.77017947,6699125.77017947
0,33,200000000,703802,1577917.3268896234,202281719.32688963
0,34,0,287103,6412022.77017947,6699125.77017947
0,35,0,306921,7542100.148900609,7849021.148900609
0,36,0,312702,1058037.0889286776,1370739.0889286776
0,37,0,297391,15092890.239914246,15390281.239914246
