generation,fitness_value
0,2983927.688403243
1,2436770.00544301
2,2395406.5513292104
3,2395406.5513292104
4,2395406.5513292104
5,2395406.5513292104
6,2395406.5513292104
7,2395406.5513292104
8,2395406.5513292104
9,2395406.5513292104
