generation,individual,restriction_penalty,choice_penalty,accounting_penalty,fitness_value
0,0,0,318794,18475481.3427088,18794275.3427088
0,1,0,504044,9201094.498905074,9705138.498905074
0,2,0,334416,8414697.917733837,8749113.917733837
0,3,0,313213,5623164.0195005555,5936377.0195005555
0,4,0,328605,3318423.553757899,3647028.553757899
0,5,0,309971,10298215.412222756,10608186.412222756
0,6,0,314386,20078521.017246366,20392907.017246366
0,7,0,293590,10407785.709946897,10701375.709946897
0,8,100000000,493867,3432090.729960109,103925957.72996011
0,9,0,331933,3307479.2011185414,3639412.2011185414
0,10,0,294313,5594770.963500556,5889083.963500556
0,11,0,319867,11847250.813061075,12167117.813061075
0,12,0,306565,3903167.5563732036,4209732.556373203
0,13,0,293777,11802822.712043976,12096599.712043976
0,14,200000000,534753,8039820.960763515,208574573.9607635
0,15,0,306621,14265007.445782365,14571628.445782365
0,16,0,313464,6396218.142717074,6709682.142717074
0,17,0,294313,5594770.963500556,5889083.963500556
0,18,0,293590,10407785.709946897,10701375.709946897
0,19,0,319867,11847250.813061075,12167117.813061075
0,20,100000000,519055,5019152.062180167,105538207.06218016
0,21,0,299041,19676654.87479515,19975695.87479515
0,22,0,327802,5867400.947410775,6195202.947410775
0,23,0,319632,6452143.528444273,6771775.528444273
0,24,0,329977,2653950.688403243,2983927.688403243
0,25,0,318355,10046844.43477331,10365199.43477331
0,26,0,329977,2653950.688403243,2983927.688403243
0,27,0,306565,3903167.5563732036,4209732.556373203
0,28,0,527275,8607371.871432671,9134646.871432671
0,29,0,314152,16607617.284705624,16921769.284705624
0,30,0,334359,7174833.643640615,7509192.643640615
0,31,0,535792,4592277.765387132,5128069.765387132
0,32,0,314808,10946259.160965364,11261067.160965364
0,33,0,293590,10407785.709946897,10701375.709946897
0,34,0,334416,8414697.917733837,8749113.917733837
0,35,0,306621,14265007.445782365,14571628.445782365
0,36,0,314152,16607617.284705624,16921769.284705624
0,37,0,318794,18475481.3427088,18794275.3427088
0,38,0,555189,6565659.008888188,7120848.008888188
0,39,0,293777,11802822.712043976,12096599.712043976
0,40,0,319632,6452143.528444273,6771775.528444273
0,41,0,308629,4480339.128472921,4788968.128472921
0,42,0,328605,3318423.553757899,3647028.553757899
0,43,0,333333,4983152.126161171,5316485.126161171
0,44,0,308629,4480339.128472921,4788968.128472921
0,45,0,286396,23502765.6722806,23789161.6722806
0,46,0,295365,29021472.901147958,29316837.901147958
0,47,0,286396,23502765.6722806,23789161.6722806
0,48,0,333333,4983152.126161171,5316485.126161171
0,49,0,309971,10298215.412222756,10608186.412222756
1,0,0,329977,2653950.688403243,2983927.688403243
1,1,0,329977,2653950.688403243,2983927.688403243
1,2,0,329977,2653950.688403243,2983927.688403243
1,3,0,329977,2653950.688403243,2983927.688403243
1,4,0,329977,2653950.688403243,2983927.688403243
1,5,0,329977,2653950.688403243,2983927.688403243
1,6,100000000,513834,5652100.929524586,106165934.92952459
1,7,0,329977,2653950.688403243,2983927.688403243
1,8,0,329977,2653950.688403243,2983927.688403243
1,9,0,329977,2653950.688403243,2983927.688403243
1,10,0,328605,3318423.553757899,3647028.553757899
1,11,0,567226,1869544.00544301,2436770.00544301
1,12,0,547704,2469632.0249772766,3017336.0249772766
1,13,0,329977,2653950.688403243,2983927.688403243
1,14,0,328605,3318423.553757899,3647028.553757899
1,15,0,306565,3903167.5563732036,4209732.556373203
1,16,0,331933,3307479.2011185414,3639412.2011185414
1,17,0,329977,2653950.688403243,2983927.688403243
1,18,0,329977,2653950.688403243,2983927.688403243
1,19,0,329977,2653950.688403243,2983927.688403243
1,20,0,329977,2653950.688403243,2983927.688403243
1,21,100000000,542207,6674460.769164059,107216667.76916406
1,22,0,329977,2653950.688403243,2983927.688403243
1,23,0,329977,2653950.688403243,2983927.688403243
1,24,0,329977,2653950.688403243,2983927.688403243
1,25,0,329977,2653950.688403243,2983927.688403243
1,26,0,329977,2653950.688403243,2983927.688403243
1,27,0,331933,3307479.2011185414,3639412.2011185414
1,28,0,331933,3307479.2011185414,3639412.2011185414
1,29,100000000,512563,1804640.1112957285,102317203.11129573
2,0,0,329977,2653950.688403243,2983927.688403243
