generation,individual,restriction_penalty,choice_penalty,accounting_penalty,fitness_value
0,0,0,308907,5801644.660533105,6110551.660533105
0,1,0,320723,6448617.458639987,6769340.458639987
0,2,0,300245,14537890.137614988,14838135.137614988
0,3,0,341381,5639474.427562374,5980855.427562374
0,4,0,317184,6555208.940573916,6872392.940573916
0,5,0,329351,4754873.148815485,5084224.148815485
0,6,0,304881,32989922.018542018,33294803.018542018
0,7,0,290242,18216400.63656328,18506642.63656328
0,8,0,344833,7378374.461935464,7723207.461935464
0,9,0,312370,10468990.43025242,10781360.43025242
0,10,0,341381,5639474.427562374,5980855.427562374
0,11,0,291459,10517107.88733177,10808566.88733177
0,12,0,317746,5229215.181355055,5546961.181355055
0,13,0,312307,10043244.918375745,10355551.918375745
0,14,0,319785,7966858.406569061,8286643.406569061
0,15,0,333884,8006334.484536244,8340218.484536244
0,16,0,307153,8257216.845085686,8564369.845085686
0,17,0,291249,10437783.00502625,10729032.00502625
0,18,0,289941,22670214.43062625,22960155.43062625
0,19,0,290376,24516082.05836002,24806458.05836002
0,20,0,322192,6426994.418782871,6749186.418782871
0,21,0,326124,2056744.0519087513,2382868.051908751
0,22,0,502004,1386843.8689100014,1888847.8689100014
0,23,0,325603,7067958.346547475,7393561.346547475
0,24,0,313938,9978983.58401098,10292921.58401098
0,25,0,323304,18194029.132766668,18517333.132766668
0,26,0,290376,24516082.05836002,24806458.05836002
0,27,0,307597,6011489.303488996,6319086.303488996
0,28,0,311900,7250532.088632369,7562432.088632369
0,29,0,323479,3256876.857004564,3580355.857004564
0,30,0,304020,19657984.193819556,19962004.193819556
0,31,0,303358,13813976.565657187,14117334.565657187
0,32,0,301356,13799783.94346018,14101139.94346018
0,33,0,307047,6650787.485077758,6957834.485077758
0,34,200000000,508888,4910685.685735817,205419573.68573582
0,35,0,323304,18194029.132766668,18517333.132766668
0,36,0,297949,9360241.901886337,9658190.901886337
0,37,0,315087,5490050.12556705,5805137.12556705
0,38,0,310389,7127133.78175504,7437522.78175504
0,39,0,338753,9847596.105604025,10186349.105604025
0,40,0,347937,2927314.281687956,3275251.281687956
0,41,0,322482,9252061.239425821,9574543.239425821
0,42,0,296125,5373596.446898657,5669721.446898657
0,43,0,511154,10742108.744644828,11253262.744644828
0,44,0,307597,6011489.303488996,6319086.303488996
0,45,0,318716,6918843.969251917,7237559.969251917
0,46,0,322861,7619677.520100491,7942538.520100491
0,47,0,326140,12404499.96869416,12730639.96869416
0,48,0,297949,9360241.901886337,9658190.901886337
0,49,0,327672,3909143.140606019,4236815.14060602
0,50,0,315260,18589482.95819234,18904742.95819234
0,51,100000000,490753,21173702.560796607,121664455.5607966
0,52,0,282220,15146396.700214103,15428616.700214103
0,53,0,299153,8845507.462362854,9144660.462362854
0,54,0,302236,15096366.471614074,15398602.471614074
0,55,0,323994,3964834.842947977,4288828.842947977
0,56,0,342465,10437622.342517966,10780087.342517966
0,57,0,312229,10950951.786336599,11263180.786336599
0,58,0,308799,20637715.019378386,20946514.019378386
0,59,0,310069,15379759.083446475,15689828.083446475
0,60,0,289651,6299820.1038518725,6589471.1038518725
0,61,0,329164,7651060.64941663,7980224.64941663
0,62,0,345225,1642433.79569583,1987658.79569583
0,63,0,317466,19048047.240640245,19365513.240640245
0,64,0,330643,2779634.1446124623,3110277.1446124623
0,65,0,345225,1642433.79569583,1987658.79569583
0,66,0,303006,8745087.083069073,9048093.083069073
0,67,0,304578,3744332.921190831,4048910.921190831
0,68,0,328150,4496786.510964403,4824936.510964403
0,69,0,286128,12162753.87524806,12448881.87524806
0,70,0,323003,10858929.587647954,11181932.587647954
0,71,0,307597,6011489.303488996,6319086.303488996
0,72,0,320769,6295437.990207733,6616206.990207733
0,73,0,303358,13813976.565657187,14117334.565657187
0,74,0,310135,2333421.7045691432,2643556.7045691432
0,75,0,318620,6008373.375125664,6326993.375125664
0,76,100000000,548435,68850650.88616355,169399085.88616353
0,77,0,301356,13799783.94346018,14101139.94346018
0,78,0,311081,8658093.515146215,8969174.515146215
0,79,0,330648,17745264.21211733,18075912.21211733
0,80,0,291249,10437783.00502625,10729032.00502625
0,81,0,306250,8417222.143463297,8723472.143463297
0,82,0,482915,5393848.785161366,5876763.785161366
0,83,0,326124,2056744.0519087513,2382868.051908751
0,84,0,322861,7619677.520100491,7942538.520100491
0,85,0,315021,12562985.706413658,12878006.706413658
0,86,0,318978,13285096.458459944,13604074.458459944
0,87,0,338753,9847596.105604025,10186349.105604025
0,88,0,307454,22066278.71284441,22373732.71284441
0,89,0,329364,19416789.87258372,19746153.87258372
0,90,0,317292,12601309.04476951,12918601.04476951
0,91,0,293582,21970861.763124917,22264443.763124917
0,92,0,322501,3677067.629924304,3999568.629924304
0,93,0,310135,2333421.7045691432,2643556.7045691432
0,94,0,306755,7191264.1000586245,7498019.1000586245
0,95,0,307454,22066278.71284441,22373732.71284441
