generation,individual,restriction_penalty,choice_penalty,accounting_penalty,fitness_value
0,0,0,320633,2697435.3385481453,3018068.3385481453
0,1,0,304206,10405604.746855544,10709810.746855544
0,2,0,292086,15601526.879886443,15893612.879886443
0,3,0,324087,6286425.914026509,6610512.914026509
0,4,0,566618,16439348.784130698,17005966.7841307
0,5,0,295875,20532198.69994367,20828073.69994367
0,6,0,307396,7008849.141602266,7316245.141602266
0,7,0,302939,6696707.938983369,6999646.938983369
0,8,0,292086,15601526.879886443,15893612.879886443
0,9,0,307064,11056081.70470505,11363145.70470505
0,10,0,310876,11277492.966941431,11588368.966941431
0,11,0,297418,5858499.581922297,6155917.581922297
0,12,0,326739,4424809.602120458,4751548.602120458
0,13,0,292086,15601526.879886443,15893612.879886443
0,14,0,297418,5858499.581922297,6155917.581922297
0,15,0,309975,7208083.087499298,7518058.087499298
0,16,0,307634,19093227.08533679,19400861.08533679
0,17,0,309197,11864503.207007831,12173700.207007831
0,18,0,323930,5224471.264662188,5548401.264662188
0,19,0,310876,11277492.966941431,11588368.966941431
0,20,0,319592,6775154.799473006,7094746.799473006
0,21,0,310876,11277492.966941431,11588368.966941431
0,22,0,320060,7687948.749802822,8008008.749802822
0,23,0,591160,7878173.689614854,8469333.689614855
0,24,0,328183,5387101.860002465,5715284.860002465
0,25,0,324685,7687022.533503546,8011707.533503546
0,26,0,316138,9955576.691899303,10271714.691899303
0,27,0,302939,6696707.938983369,6999646.938983369
0,28,0,304626,9547545.056319125,9852171.056319125
0,29,0,323018,9057060.442240983,9380078.442240983
0,30,0,310876,11277492.966941431,11588368.966941431
0,31,0,316138,9955576.691899303,10271714.691899303
0,32,0,327623,7146873.007311197,7474496.007311197
0,33,0,342354,3486827.132113367,3829181.132113367
0,34,0,304184,7918177.546353641,8222361.546353641
0,35,0,292739,22596981.643987108,22889720.643987108
0,36,0,304043,13057486.441073464,13361529.441073464
0,37,0,329857,10995134.305316947,11324991.305316947
0,38,0,324685,7687022.533503546,8011707.533503546
0,39,0,320060,7687948.749802822,8008008.749802822
0,40,0,309975,7208083.087499298,7518058.087499298
0,41,0,323930,5224471.264662188,5548401.264662188
0,42,0,327623,7146873.007311197,7474496.007311197
