generation,individual,restriction_penalty,choice_penalty,accounting_penalty,fitness_value
0,0,0,334344,2864748.601703126,3199092.601703126
0,1,0,318375,3633840.8464393443,3952215.8464393443
0,2,0,321864,8919421.741559656,9241285.741559656
0,3,0,299567,13491714.530199341,13791281.530199341
0,4,0,298696,5904173.169351334,6202869.169351334
0,5,0,310294,6921811.008950174,7232105.008950174
0,6,0,313516,12030823.745961819,12344339.745961819
0,7,200000000,621875,3397736.979667618,204019611.9796676
0,8,0,310280,11663113.381958049,11973393.381958049
0,9,0,331198,12355024.137848655,12686222.137848655
0,10,0,295587,13927376.946035732,14222963.946035732
0,11,0,316164,29643096.737378262,29959260.737378262
0,12,0,320859,12240109.586328894,12560968.586328894
0,13,0,290592,11122452.248314036,11413044.248314036
0,14,0,324565,12870115.44654589,13194680.44654589
0,15,0,315713,13698229.495118946,14013942.495118946
0,16,0,309312,1842807.346646742,2152119.346646742
0,17,0,312945,12980116.779076567,13293061.779076567
0,18,0,321864,8919421.741559656,9241285.741559656
0,19,0,308413,3846427.9568229276,4154840.9568229276
0,20,100000000,617458,2547740.933773937,103165198.93377393
0,21,0,334287,4200401.8913537515,4534688.8913537515
0,22,0,308935,16296364.621059509,16605299.621059509
0,23,0,308674,14106307.744096994,14414981.744096994
0,24,0,296307,5862181.500215747,6158488.500215747
0,25,0,291030,21507772.408714935,21798802.408714935
0,26,0,300755,30319254.23549989,30620009.23549989
0,27,200000000,613510,52877958.72958575,253491468.72958577
0,28,0,314715,5332733.497644255,5647448.497644255
0,29,0,310840,12696662.23830643,13007502.23830643
0,30,0,322205,9358903.541759934,9681108.541759934
0,31,0,630151,2838357.3222589246,3468508.3222589246
0,32,0,321518,13739327.486982275,14060845.486982275
0,33,0,276840,33058630.77438225,33335470.77438225
0,34,0,309010,4466812.584010146,4775822.584010146
0,35,0,329512,6328011.821309147,6657523.821309147
0,36,0,320564,6655745.083450956,6976309.083450956
0,37,0,320859,12240109.586328894,12560968.586328894
0,38,0,302283,3101875.7250084183,3404158.7250084183
0,39,0,308674,14106307.744096994,14414981.744096994
0,40,0,262086,18703369.27384952,18965455.27384952
0,41,0,327224,2993338.5762330466,3320562.5762330466
0,42,0,335145,1986693.636488737,2321838.636488737
0,43,0,332103,5583314.000351672,5915417.000351672
0,44,0,320028,3574452.1414469643,3894480.1414469643
0,45,0,321537,8075598.659702989,8397135.65970299
0,46,0,303512,10301247.675938724,10604759.675938724
0,47,0,320094,10441857.084162682,10761951.084162682
0,48,0,311498,13555559.42371583,13867057.42371583
0,49,0,309010,4466812.584010146,4775822.584010146
0,50,0,308674,14106307.744096994,14414981.744096994
0,51,0,294136,6991552.931844241,7285688.931844241
0,52,0,334524,1179974.6835598375,1514498.6835598375
0,53,0,299567,13491714.530199341,13791281.530199341
0,54,0,302378,13909086.039480664,14211464.039480664
0,55,0,331198,12355024.137848655,12686222.137848655
0,56,0,298634,18111492.385523286,18410126.385523286
0,57,0,309367,11004381.845201021,11313748.845201021
0,58,0,342726,5247468.884557784,5590194.884557784
0,59,0,273329,17130849.32624653,17404178.32624653
0,60,0,318733,8604485.721758097,8923218.721758097
0,61,0,330816,6274503.631329665,6605319.631329665
0,62,0,308486,15648322.353983136,15956808.353983136
0,63,0,309335,13815371.517418183,14124706.517418183
0,64,0,292841,22779533.86928287,23072374.86928287
0,65,0,296815,28141499.03767228,28438314.03767228
0,66,0,320859,12240109.586328894,12560968.586328894
0,67,0,343468,7596946.629108343,7940414.629108343
0,68,0,327598,1723722.255635908,2051320.255635908
0,69,0,349062,2249086.1259024846,2598148.1259024846
