generation,individual,restriction_penalty,choice_penalty,accounting_penalty,fitness_value
0,0,0,317309,26578851.300328497,26896160.300328497
0,1,0,301989,23201895.843295626,23503884.843295626
0,2,0,325824,2680528.5470580803,3006352.5470580803
0,3,0,297259,14617124.468644561,14914383.468644561
0,4,0,296382,12824815.359711075,13121197.359711075
0,5,0,285418,17419579.547283553,17704997.547283553
0,6,0,300293,12870056.773534955,13170349.773534955
0,7,0,307926,14799871.808131415,15107797.808131415
0,8,0,326412,4548116.564824974,4874528.564824974
0,9,0,298339,21597026.888674922,21895365.888674922
0,10,0,303562,10740858.56562225,11044420.56562225
0,11,0,300293,12870056.773534955,13170349.773534955
0,12,0,297259,14617124.468644561,14914383.468644561
0,13,0,321641,5088063.547659921,5409704.547659921
0,14,0,317309,26578851.300328497,26896160.300328497
0,15,0,317140,8183761.824354407,8500901.824354406
0,16,0,554762,959567.5369538801,1514329.53695388
0,17,0,314453,2815876.617032764,3130329.617032764
0,18,0,330901,25592634.689335305,25923535.689335305
0,19,0,321816,6749934.112213289,7071750.112213289
0,20,0,288883,18428491.41046596,18717374.41046596
0,21,0,310437,13121814.874818731,13432251.874818731
0,22,0,330461,9765397.692172596,10095858.692172596
0,23,0,288883,18428491.41046596,18717374.41046596
0,24,0,309087,18585677.526085716,18894764.526085716
0,25,0,326850,3073220.2350164694,3400070.2350164694
0,26,0,328772,4737694.57388913,5066466.57388913
0,27,0,312709,14413367.824970223,14726076.824970223
0,28,0,321816,6749934.112213289,7071750.112213289
0,29,0,331816,6588544.542632442,6920360.542632442
0,30,0,304789,14379686.469932297,14684475.469932297
0,31,0,307728,19939423.92011108,20247151.92011108
0,32,0,283404,19231679.076842483,19515083.076842483
0,33,0,326412,4548116.564824974,4874528.564824974
0,34,0,307513,9095724.769184975,9403237.769184975
0,35,0,301081,26852222.404157758,27153303.404157758
0,36,0,294972,16532390.314131767,16827362.314131767
0,37,0,306795,14295800.066233858,14602595.066233858
0,38,0,330479,3952444.3435792285,4282923.343579229
0,39,0,294972,16532390.314131767,16827362.314131767
0,40,0,324224,19224125.841044474,19548349.841044474
0,41,0,303562,10740858.56562225,11044420.56562225
0,42,0,330579,8677641.085869653,9008220.085869653
0,43,0,313319,3475361.3963444005,3788680.3963444005
0,44,0,293778,11394824.376375493,11688602.376375493
0,45,0,303562,10740858.56562225,11044420.56562225
0,46,0,307995,4016567.9926542877,4324562.992654288
0,47,0,306714,6781081.566601794,7087795.566601794
0,48,0,305659,6567872.942407573,6873531.942407573
0,49,0,298931,20141587.11745209,20440518.11745209
0,50,0,309421,17936553.090030067,18245974.090030067
0,51,0,310191,8901100.504394284,9211291.504394284
0,52,0,317309,26578851.300328497,26896160.300328497
0,53,0,541981,9799011.846274955,10340992.846274955
0,54,0,309421,17936553.090030067,18245974.090030067
0,55,0,297259,14617124.468644561,14914383.468644561
0,56,0,295098,15937345.188450323,16232443.188450323
0,57,0,308794,6546946.857225871,6855740.857225871
0,58,0,308794,6546946.857225871,6855740.857225871
0,59,0,325304,1032867.9656062064,1358171.9656062066
0,60,0,301989,23201895.843295626,23503884.843295626
0,61,0,322595,9892925.320667267,10215520.320667267
0,62,0,314670,7108930.4600359425,7423600.4600359425
0,63,0,312709,14413367.824970223,14726076.824970223
0,64,0,317309,26578851.300328497,26896160.300328497
0,65,0,297071,15889063.36996852,16186134.36996852
0,66,0,288279,24014002.46335583,24302281.46335583
0,67,0,307728,19939423.92011108,20247151.92011108
0,68,0,288279,24014002.46335583,24302281.46335583
0,69,0,311463,6948438.619321496,7259901.619321496
0,70,0,310437,13121814.874818731,13432251.874818731
0,71,0,311819,15458681.64024466,15770500.64024466
0,72,0,294902,7205166.212554756,7500068.212554756
0,73,0,307926,14799871.808131415,15107797.808131415
0,74,0,319794,4812201.750996011,5131995.750996011
0,75,0,300293,12870056.773534955,13170349.773534955
0,76,200000000,509379,18313372.699116345,218822751.69911635
0,77,0,310191,8901100.504394284,9211291.504394284
0,78,0,298339,21597026.888674922,21895365.888674922
0,79,0,309421,17936553.090030067,18245974.090030067
0,80,0,294962,10143045.981846333,10438007.981846333
0,81,0,301081,26852222.404157758,27153303.404157758
0,82,0,294962,10143045.981846333,10438007.981846333
0,83,0,295098,15937345.188450323,16232443.188450323
0,84,0,298686,22176312.610509753,22474998.610509753
0,85,0,296382,12824815.359711075,13121197.359711075
0,86,0,310191,8901100.504394284,9211291.504394284
0,87,0,328772,4737694.57388913,5066466.57388913
0,88,0,330579,8677641.085869653,9008220.085869653
0,89,0,303574,15710949.047782378,16014523.047782378
0,90,0,301989,23201895.843295626,23503884.843295626
0,91,0,298339,21597026.888674922,21895365.888674922
0,92,0,317309,26578851.300328497,26896160.300328497
0,93,0,538605,1936918.4740497882,2475523.474049788
0,94,0,294972,16532390.314131767,16827362.314131767
0,95,0,309977,9475355.785699338,9785332.785699338
0,96,0,322595,9892925.320667267,10215520.320667267
0,97,0,305659,6567872.942407573,6873531.942407573
0,98,0,293728,7015348.4215789335,7309076.4215789335
0,99,0,305289,8939206.110471468,9244495.110471468
1,0,0,541149,694065.1653709329,1235214.1653709328
1,1,0,554762,959567.5369538801,1514329.53695388
1,2,0,554762,959567.5369538801,1514329.53695388
1,3,0,554762,959567.5369538801,1514329.53695388
1,4,0,538605,1936918.4740497882,2475523.474049788
1,5,0,325304,1032867.9656062064,1358171.9656062066
1,6,0,565753,507227.20350695617,1072980.203506956
1,7,0,325304,1032867.9656062064,1358171.9656062066
1,8,0,554762,959567.5369538801,1514329.53695388
1,9,0,325304,1032867.9656062064,1358171.9656062066
1,10,0,325304,1032867.9656062064,1358171.9656062066
1,11,0,313319,3475361.3963444005,3788680.3963444005
1,12,0,554762,959567.5369538801,1514329.53695388
1,13,0,325304,1032867.9656062064,1358171.9656062066
1,14,0,325824,2680528.5470580803,3006352.5470580803
1,15,0,325824,2680528.5470580803,3006352.5470580803
1,16,0,325304,1032867.9656062064,1358171.9656062066
1,17,0,325304,1032867.9656062064,1358171.9656062066
1,18,0,325304,1032867.9656062064,1358171.9656062066
1,19,0,554762,959567.5369538801,1514329.53695388
1,20,0,538605,1936918.4740497882,2475523.474049788
1,21,0,325304,1032867.9656062064,1358171.9656062066
1,22,0,325304,1032867.9656062064,1358171.9656062066
1,23,0,554762,959567.5369538801,1514329.53695388
1,24,0,325824,2680528.5470580803,3006352.5470580803
1,25,0,314453,2815876.617032764,3130329.617032764
1,26,0,531270,1246158.0287171167,1777428.0287171167
1,27,0,314453,2815876.617032764,3130329.617032764
1,28,0,554762,959567.5369538801,1514329.53695388
1,29,0,325304,1032867.9656062064,1358171.9656062066
1,30,100000000,550993,4132127.173315771,104683120.17331576
1,31,0,325304,1032867.9656062064,1358171.9656062066
1,32,0,538605,1936918.4740497882,2475523.474049788
1,33,0,325304,1032867.9656062064,1358171.9656062066
1,34,0,538605,1936918.4740497882,2475523.474049788
1,35,0,325304,1032867.9656062064,1358171.9656062066
1,36,0,326850,3073220.2350164694,3400070.2350164694
1,37,0,538605,1936918.4740497882,2475523.474049788
