generation,fitness_value
0,2167340.9978613155
1,1294755.7085302863
2,1294755.7085302863
3,1294755.7085302863
4,1294755.7085302863
5,1294755.7085302863
6,1294755.7085302863
7,1294755.7085302863
8,1294755.7085302863
9,1294755.7085302863
